recorded_at,aqi,aqi_category,pm25,pm10,no2,so2,co,o3,nh3,temperature,humidity,wind_speed,wind_direction,pressure
2025-04-20T11:00,64,Moderate,18.6,29.0,1.6,7.2,219.0,140.0,,,,,,
2025-04-20T12:00,64,Moderate,18.3,28.5,1.1,5.7,212.0,138.0,,,,,,
2025-04-20T13:00,64,Moderate,17.6,28.1,0.7,3.8,206.0,128.0,,,,,,
2025-04-20T14:00,64,Moderate,17.1,27.8,0.6,2.4,204.0,120.0,,,,,,
2025-04-20T15:00,67,Moderate,15.9,25.5,0.7,1.8,208.0,118.0,,,,,,
2025-04-20T16:00,74,Moderate,15.5,24.6,1.0,1.7,216.0,119.0,,,,,,
2025-04-20T17:00,79,Moderate,19.4,30.5,1.2,1.3,231.0,115.0,,,,,,
2025-04-20T18:00,81,Moderate,18.9,29.3,1.8,2.2,262.0,116.0,,,,,,
2025-04-20T19:00,78,Moderate,18.9,28.5,2.8,3.5,299.0,116.0,,,,,,
2025-04-20T20:00,73,Moderate,17.7,25.7,3.6,4.6,316.0,114.0,,,,,,
2025-04-20T21:00,68,Moderate,17.3,24.2,4.3,5.2,295.0,107.0,,,,,,
2025-04-20T22:00,65,Moderate,17.3,23.8,4.9,5.6,254.0,98.0,,,,,,
2025-04-20T23:00,65,Moderate,17.4,24.3,5.3,5.9,220.0,90.0,,,,,,
2025-04-21T00:00,65,Moderate,17.3,24.6,5.4,6.1,202.0,85.0,,,,,,
2025-04-21T01:00,65,Moderate,17.1,24.6,5.2,6.1,190.0,82.0,,,,,,
2025-04-21T02:00,65,Moderate,16.8,24.6,5.1,6.2,185.0,79.0,,,,,,
2025-04-21T03:00,65,Moderate,16.6,24.7,5.1,6.4,185.0,76.0,,,,,,
2025-04-21T04:00,66,Moderate,16.9,25.6,5.1,6.7,191.0,73.0,,,,,,
2025-04-21T05:00,66,Moderate,17.2,27.9,4.8,6.5,204.0,72.0,,,,,,
2025-04-21T06:00,66,Moderate,17.4,28.5,4.8,7.2,226.0,74.0,,,,,,
2025-04-21T07:00,66,Moderate,18.1,29.7,4.7,8.1,254.0,78.0,,,,,,
2025-04-21T08:00,66,Moderate,19.0,31.1,4.4,8.6,280.0,87.0,,,,,,
2025-04-21T09:00,66,Moderate,20.3,32.4,3.6,8.5,304.0,105.0,,,,,,
2025-04-21T10:00,66,Moderate,21.7,33.9,2.5,8.1,326.0,128.0,,,,,,
2025-04-21T11:00,67,Moderate,22.2,34.1,1.6,7.3,330.0,142.0,,,,,,
2025-04-21T12:00,67,Moderate,21.3,32.7,1.0,5.9,302.0,139.0,,,,,,
2025-04-21T13:00,67,Moderate,20.1,31.4,0.7,4.2,256.0,126.0,,,,,,
2025-04-21T14:00,67,Moderate,18.9,29.7,0.5,2.9,224.0,117.0,,,,,,
2025-04-21T15:00,68,Moderate,18.8,29.9,0.5,2.1,221.0,115.0,,,,,,
2025-04-21T16:00,71,Moderate,18.6,29.4,0.6,1.7,232.0,117.0,,,,,,
2025-04-21T17:00,77,Moderate,16.9,25.8,1.1,1.5,245.0,113.0,,,,,,
2025-04-21T18:00,79,Moderate,17.6,27.0,1.7,2.8,257.0,116.0,,,,,,
2025-04-21T19:00,76,Moderate,18.4,28.1,2.6,4.6,271.0,119.0,,,,,,
2025-04-21T20:00,71,Moderate,18.0,26.3,3.4,6.0,281.0,120.0,,,,,,
2025-04-21T21:00,68,Moderate,18.6,26.7,3.9,6.5,288.0,116.0,,,,,,
2025-04-21T22:00,68,Moderate,18.6,26.2,4.3,6.6,292.0,109.0,,,,,,
2025-04-21T23:00,68,Moderate,18.3,25.6,4.6,6.7,286.0,102.0,,,,,,
2025-04-22T00:00,68,Moderate,18.3,25.3,4.9,7.1,259.0,97.0,,,,,,
2025-04-22T01:00,68,Moderate,18.6,25.6,5.2,7.6,223.0,92.0,,,,,,
2025-04-22T02:00,68,Moderate,19.4,26.4,5.4,8.0,205.0,87.0,,,,,,
2025-04-22T03:00,68,Moderate,20.3,27.2,5.7,8.5,222.0,81.0,,,,,,
2025-04-22T04:00,69,Moderate,20.8,27.8,6.0,8.9,257.0,76.0,,,,,,
2025-04-22T05:00,69,Moderate,19.5,26.6,5.5,7.9,289.0,74.0,,,,,,
2025-04-22T06:00,69,Moderate,19.1,26.0,5.2,7.5,315.0,77.0,,,,,,
2025-04-22T07:00,69,Moderate,18.7,25.9,4.7,7.1,338.0,82.0,,,,,,
2025-04-22T08:00,69,Moderate,19.2,27.1,4.1,6.7,343.0,89.0,,,,,,
2025-04-22T09:00,69,Moderate,18.0,26.0,3.2,6.7,314.0,101.0,,,,,,
2025-04-22T10:00,69,Moderate,17.6,26.2,2.2,6.8,267.0,116.0,,,,,,
2025-04-22T11:00,69,Moderate,17.1,24.7,1.4,6.6,230.0,126.0,,,,,,
2025-04-22T12:00,68,Moderate,17.3,24.7,1.0,5.8,219.0,128.0,,,,,,
2025-04-22T13:00,68,Moderate,16.5,23.5,0.7,4.6,218.0,125.0,,,,,,
2025-04-22T14:00,68,Moderate,15.3,22.4,0.6,3.6,216.0,121.0,,,,,,
2025-04-22T15:00,68,Moderate,14.4,21.9,0.4,2.5,205.0,116.0,,,,,,
2025-04-22T16:00,67,Moderate,13.8,21.6,0.4,1.5,192.0,109.0,,,,,,
2025-04-22T17:00,67,Moderate,15.5,24.5,1.2,2.1,186.0,100.0,,,,,,
2025-04-22T18:00,67,Moderate,16.6,24.8,2.2,4.1,192.0,104.0,,,,,,
2025-04-22T19:00,67,Moderate,18.4,25.8,3.6,6.9,205.0,109.0,,,,,,
2025-04-22T20:00,67,Moderate,20.3,28.0,4.8,9.2,224.0,112.0,,,,,,
2025-04-22T21:00,67,Moderate,22.2,30.4,5.4,10.7,256.0,112.0,,,,,,
2025-04-22T22:00,67,Moderate,23.7,32.2,5.7,11.7,294.0,109.0,,,,,,
2025-04-22T23:00,68,Moderate,24.6,33.2,6.0,12.4,312.0,106.0,,,,,,
2025-04-23T00:00,68,Moderate,25.0,33.4,6.2,12.6,291.0,102.0,,,,,,
2025-04-23T01:00,69,Moderate,24.9,33.2,6.4,12.4,251.0,96.0,,,,,,
2025-04-23T02:00,69,Moderate,24.7,32.6,6.5,12.1,219.0,91.0,,,,,,
2025-04-23T03:00,69,Moderate,24.2,31.8,6.5,11.7,207.0,84.0,,,,,,
2025-04-23T04:00,70,Moderate,23.4,30.5,6.5,11.3,205.0,78.0,,,,,,
2025-04-23T05:00,70,Moderate,22.5,29.2,6.3,10.9,208.0,76.0,,,,,,
2025-04-23T06:00,70,Moderate,21.5,27.9,5.8,10.6,221.0,81.0,,,,,,
2025-04-23T07:00,70,Moderate,20.7,27.0,5.1,10.4,240.0,90.0,,,,,,
2025-04-23T08:00,71,Moderate,20.1,26.4,4.4,10.4,251.0,103.0,,,,,,
2025-04-23T09:00,71,Moderate,20.0,26.5,3.6,10.9,247.0,123.0,,,,,,
2025-04-23T10:00,71,Moderate,20.6,27.4,2.7,11.6,234.0,147.0,,,,,,
2025-04-23T11:00,71,Moderate,21.8,28.5,1.9,11.4,222.0,161.0,,,,,,
2025-04-23T12:00,71,Moderate,22.6,29.5,1.3,9.6,211.0,157.0,,,,,,
2025-04-23T13:00,72,Moderate,21.5,28.5,0.9,6.9,201.0,143.0,,,,,,
2025-04-23T14:00,80,Moderate,19.6,27.5,0.7,4.8,194.0,130.0,,,,,,
2025-04-23T15:00,91,Moderate,16.2,23.6,0.8,3.9,194.0,122.0,,,,,,
2025-04-23T16:00,98,Moderate,15.2,23.1,1.2,3.5,197.0,115.0,,,,,,
2025-04-23T17:00,100,Moderate,17.3,26.1,1.8,2.9,201.0,105.0,,,,,,
2025-04-23T18:00,96,Moderate,15.8,22.4,2.6,3.4,202.0,102.0,,,,,,
2025-04-23T19:00,87,Moderate,15.4,20.7,3.8,4.0,204.0,97.0,,,,,,
2025-04-23T20:00,73,Moderate,14.7,19.5,4.7,4.6,211.0,92.0,,,,,,
2025-04-23T21:00,72,Moderate,14.2,18.6,5.1,5.0,231.0,88.0,,,,,,
2025-04-23T22:00,72,Moderate,13.9,18.2,5.3,5.3,256.0,83.0,,,,,,
2025-04-23T23:00,71,Moderate,13.7,17.9,5.4,5.5,274.0,80.0,,,,,,
2025-04-24T00:00,70,Moderate,13.3,17.6,5.3,5.7,276.0,78.0,,,,,,
2025-04-24T01:00,69,Moderate,12.9,17.3,5.1,5.8,270.0,77.0,,,,,,
2025-04-24T02:00,68,Moderate,12.5,17.0,4.9,5.9,266.0,76.0,,,,,,
2025-04-24T03:00,67,Moderate,12.2,16.7,4.7,6.0,269.0,74.0,,,,,,
2025-04-24T04:00,66,Moderate,11.8,16.4,4.6,6.0,274.0,71.0,,,,,,
2025-04-24T05:00,65,Moderate,12.1,16.7,4.4,5.4,277.0,70.0,,,,,,
2025-04-24T06:00,64,Moderate,11.7,16.2,4.2,5.6,276.0,73.0,,,,,,
2025-04-24T07:00,64,Moderate,11.4,15.9,3.9,5.9,273.0,77.0,,,,,,
2025-04-24T08:00,63,Moderate,11.3,15.8,3.5,6.1,264.0,84.0,,,,,,
2025-04-24T09:00,62,Moderate,11.6,16.1,2.8,6.2,243.0,97.0,,,,,,
2025-04-24T10:00,62,Moderate,12.2,16.6,2.0,6.3,216.0,112.0,,,,,,
2025-04-24T11:00,61,Moderate,12.9,17.2,1.4,6.0,197.0,122.0,,,,,,
2025-04-24T12:00,60,Moderate,12.9,17.2,1.0,4.9,193.0,122.0,,,,,,
2025-04-24T13:00,59,Moderate,13.0,17.9,0.7,3.4,198.0,118.0,,,,,,
2025-04-24T14:00,59,Moderate,11.6,16.5,0.7,2.6,204.0,115.0,,,,,,
2025-04-24T15:00,58,Moderate,11.7,17.2,1.2,3.1,211.0,117.0,,,,,,
2025-04-24T16:00,58,Moderate,11.5,16.5,2.1,4.4,219.0,121.0,,,,,,
2025-04-24T17:00,63,Moderate,13.9,19.9,1.8,2.3,230.0,109.0,,,,,,
2025-04-24T18:00,66,Moderate,13.0,17.6,2.8,3.2,246.0,107.0,,,,,,
2025-04-24T19:00,65,Moderate,12.7,16.3,4.1,4.4,265.0,103.0,,,,,,
2025-04-24T20:00,61,Moderate,12.9,16.1,5.1,5.4,276.0,99.0,,,,,,
2025-04-24T21:00,57,Moderate,12.9,15.8,5.6,5.8,276.0,93.0,,,,,,
2025-04-24T22:00,57,Moderate,12.8,15.7,5.8,5.9,269.0,87.0,,,,,,
2025-04-24T23:00,56,Moderate,12.5,15.5,5.8,6.0,258.0,82.0,,,,,,
2025-04-25T00:00,56,Moderate,12.2,15.4,5.7,6.0,239.0,79.0,,,,,,
2025-04-25T01:00,56,Moderate,12.1,15.7,5.4,5.9,217.0,77.0,,,,,,
2025-04-25T02:00,56,Moderate,12.2,16.0,5.1,5.9,204.0,76.0,,,,,,
2025-04-25T03:00,56,Moderate,12.4,16.6,5.0,6.0,209.0,74.0,,,,,,
2025-04-25T04:00,56,Moderate,12.7,17.5,4.9,6.2,224.0,73.0,,,,,,
2025-04-25T05:00,56,Moderate,12.3,17.6,4.6,6.0,240.0,76.0,,,,,,
2025-04-25T06:00,56,Moderate,12.4,18.0,4.5,6.3,259.0,78.0,,,,,,
2025-04-25T07:00,56,Moderate,12.6,18.6,4.4,6.8,280.0,81.0,,,,,,
2025-04-25T08:00,56,Moderate,13.4,20.0,4.0,7.0,289.0,87.0,,,,,,
2025-04-25T09:00,57,Moderate,14.0,20.9,3.3,7.0,276.0,98.0,,,,,,
2025-04-25T10:00,57,Moderate,14.8,21.2,2.3,6.7,252.0,111.0,,,,,,
2025-04-25T11:00,57,Moderate,15.4,21.3,1.5,6.1,229.0,119.0,,,,,,
2025-04-25T12:00,57,Moderate,13.1,18.2,0.9,4.6,210.0,116.0,,,,,,
2025-04-25T13:00,57,Moderate,9.6,13.5,0.5,2.8,192.0,107.0,,,,,,
2025-04-25T14:00,57,Moderate,8.2,12.0,0.5,1.7,186.0,100.0,,,,,,
2025-04-25T15:00,57,Moderate,7.2,10.5,1.0,1.9,199.0,100.0,,,,,,
2025-04-25T16:00,56,Moderate,6.3,9.2,1.8,2.8,223.0,102.0,,,,,,
2025-04-25T17:00,56,Moderate,11.8,15.1,2.9,5.4,243.0,115.0,,,,,,
2025-04-25T18:00,56,Moderate,13.8,17.3,3.6,6.1,252.0,113.0,,,,,,
2025-04-25T19:00,56,Moderate,14.8,18.3,4.5,7.0,256.0,111.0,,,,,,
2025-04-25T20:00,56,Moderate,15.3,18.9,5.3,7.7,258.0,107.0,,,,,,
2025-04-25T21:00,56,Moderate,15.4,18.9,5.7,7.9,260.0,101.0,,,,,,
2025-04-25T22:00,56,Moderate,15.1,18.5,5.8,7.9,260.0,94.0,,,,,,
2025-04-25T23:00,57,Moderate,15.0,18.4,5.9,7.8,256.0,88.0,,,,,,
2025-04-26T00:00,57,Moderate,14.8,18.3,5.8,7.5,246.0,82.0,,,,,,
2025-04-26T01:00,57,Moderate,14.3,17.9,5.7,7.1,232.0,77.0,,,,,,
2025-04-26T02:00,57,Moderate,13.2,17.2,5.5,6.7,224.0,73.0,,,,,,
2025-04-26T03:00,57,Moderate,11.6,15.9,5.3,6.5,229.0,70.0,,,,,,
2025-04-26T04:00,57,Moderate,10.6,15.0,5.2,6.3,240.0,68.0,,,,,,
2025-04-26T05:00,57,Moderate,8.5,12.9,4.4,5.3,242.0,69.0,,,,,,
2025-04-26T06:00,57,Moderate,8.9,13.5,4.3,5.4,224.0,72.0,,,,,,
2025-04-26T07:00,56,Moderate,8.2,12.7,4.1,5.5,197.0,77.0,,,,,,
2025-04-26T08:00,56,Moderate,8.0,12.7,3.7,5.6,181.0,83.0,,,,,,
2025-04-26T09:00,56,Moderate,8.3,13.5,2.9,5.6,188.0,92.0,,,,,,
2025-04-26T10:00,55,Moderate,9.2,15.0,2.0,5.6,206.0,103.0,,,,,,
2025-04-26T11:00,55,Moderate,10.0,16.1,1.2,5.3,216.0,109.0,,,,,,
2025-04-26T12:00,54,Moderate,9.7,15.7,0.8,4.4,207.0,108.0,,,,,,
2025-04-26T13:00,54,Moderate,10.1,16.8,0.6,3.3,190.0,103.0,,,,,,
2025-04-26T14:00,54,Moderate,8.9,14.8,0.5,2.3,178.0,98.0,,,,,,
2025-04-26T15:00,54,Moderate,7.7,12.8,0.5,1.7,175.0,95.0,,,,,,
2025-04-26T16:00,54,Moderate,7.0,11.6,0.7,1.4,176.0,92.0,,,,,,
2025-04-26T17:00,54,Moderate,4.1,5.2,3.2,6.6,179.0,97.0,,,,,,
2025-04-26T18:00,54,Moderate,4.5,5.6,3.7,7.0,183.0,95.0,,,,,,
2025-04-26T19:00,53,Moderate,4.5,5.6,4.3,7.6,189.0,91.0,,,,,,
2025-04-26T20:00,52,Moderate,4.3,5.4,4.9,8.0,200.0,88.0,,,,,,
2025-04-26T21:00,51,Moderate,4.3,5.4,5.2,8.2,222.0,85.0,,,,,,
2025-04-26T22:00,50,Good,4.9,6.3,5.5,8.2,249.0,82.0,,,,,,
2025-04-26T23:00,49,Good,4.5,5.6,5.6,8.0,266.0,79.0,,,,,,
2025-04-27T00:00,46,Good,4.6,5.7,5.6,7.6,263.0,77.0,,,,,,
2025-04-27T01:00,44,Good,4.9,6.0,5.5,6.9,251.0,76.0,,,,,,
2025-04-27T02:00,42,Good,5.2,6.4,5.2,6.3,243.0,75.0,,,,,,
2025-04-27T03:00,40,Good,4.6,5.8,4.6,5.7,248.0,75.0,,,,,,
2025-04-27T04:00,38,Good,4.4,5.7,3.9,5.1,258.0,76.0,,,,,,
2025-04-27T05:00,37,Good,4.4,5.8,4.5,6.3,264.0,73.0,,,,,,
2025-04-27T06:00,36,Good,4.7,6.3,4.3,5.9,266.0,75.0,,,,,,
2025-04-27T07:00,35,Good,5.0,6.6,4.0,5.4,264.0,78.0,,,,,,
2025-04-27T08:00,35,Good,5.0,6.6,3.6,4.8,255.0,81.0,,,,,,
2025-04-27T09:00,35,Good,5.3,7.0,2.9,4.2,234.0,85.0,,,,,,
2025-04-27T10:00,36,Good,5.2,7.0,1.9,3.5,207.0,89.0,,,,,,
2025-04-27T11:00,37,Good,5.1,7.1,1.2,2.9,184.0,91.0,,,,,,
2025-04-27T12:00,38,Good,5.6,8.3,0.7,2.1,171.0,90.0,,,,,,
2025-04-27T13:00,38,Good,6.1,9.1,0.5,1.4,163.0,86.0,,,,,,
2025-04-27T14:00,39,Good,6.4,9.6,0.4,1.0,158.0,84.0,,,,,,
2025-04-27T15:00,40,Good,6.8,10.3,0.6,1.2,156.0,85.0,,,,,,
2025-04-27T16:00,40,Good,6.6,10.0,1.0,1.8,156.0,87.0,,,,,,
2025-04-27T17:00,40,Good,7.9,12.1,0.6,0.4,157.0,78.0,,,,,,
2025-04-27T18:00,40,Good,8.2,12.4,0.8,0.7,156.0,80.0,,,,,,
2025-04-27T19:00,39,Good,8.3,12.5,1.0,1.1,156.0,82.0,,,,,,
2025-04-27T20:00,39,Good,8.3,12.5,1.3,1.5,158.0,84.0,,,,,,
2025-04-27T21:00,39,Good,8.2,12.3,1.6,1.8,164.0,84.0,,,,,,
2025-04-27T22:00,38,Good,8.0,11.9,2.0,2.0,172.0,83.0,,,,,,
2025-04-27T23:00,38,Good,7.3,10.6,2.4,2.4,180.0,82.0,,,,,,
2025-04-28T00:00,38,Good,7.1,10.3,2.8,3.1,186.0,81.0,,,,,,
2025-04-28T01:00,38,Good,6.9,9.9,3.1,4.0,193.0,80.0,,,,,,
2025-04-28T02:00,38,Good,6.5,9.1,3.4,4.9,206.0,79.0,,,,,,
2025-04-28T03:00,38,Good,5.9,8.1,3.6,5.7,235.0,78.0,,,,,,
2025-04-28T04:00,38,Good,5.9,8.0,3.8,6.5,271.0,76.0,,,,,,
2025-04-28T05:00,37,Good,7.6,8.8,4.3,6.8,291.0,78.0,,,,,,
2025-04-28T06:00,37,Good,7.7,8.7,4.4,7.5,282.0,80.0,,,,,,
2025-04-28T07:00,37,Good,8.0,9.0,4.5,8.5,256.0,82.0,,,,,,
2025-04-28T08:00,38,Good,7.8,8.8,4.3,8.9,231.0,86.0,,,,,,
2025-04-28T09:00,39,Good,7.7,8.7,3.4,8.4,210.0,95.0,,,,,,
2025-04-28T10:00,39,Good,8.0,9.1,2.1,7.3,190.0,105.0,,,,,,
2025-04-28T11:00,40,Good,8.4,10.0,1.1,5.9,173.0,109.0,,,,,,
2025-04-28T12:00,41,Good,7.1,8.8,0.6,4.1,160.0,100.0,,,,,,
2025-04-28T13:00,43,Good,5.2,7.0,0.4,2.0,151.0,85.0,,,,,,
2025-04-28T14:00,43,Good,4.9,7.3,0.3,0.5,146.0,74.0,,,,,,
2025-04-28T15:00,43,Good,4.8,7.2,0.3,0.1,148.0,70.0,,,,,,
2025-04-28T16:00,42,Good,5.3,7.9,0.5,0.4,154.0,70.0,,,,,,
2025-04-28T17:00,41,Good,3.1,4.9,1.1,1.6,159.0,66.0,,,,,,
2025-04-28T18:00,39,Good,3.8,5.7,1.5,2.2,159.0,68.0,,,,,,
2025-04-28T19:00,37,Good,4.3,6.4,2.1,3.0,157.0,71.0,,,,,,
2025-04-28T20:00,37,Good,5.3,7.7,2.5,3.7,159.0,73.0,,,,,,
2025-04-28T21:00,36,Good,5.1,7.7,2.7,4.0,166.0,74.0,,,,,,
2025-04-28T22:00,35,Good,5.7,8.5,2.8,4.0,176.0,75.0,,,,,,
2025-04-28T23:00,35,Good,6.3,9.3,2.8,4.1,193.0,75.0,,,,,,
2025-04-29T00:00,34,Good,6.1,9.0,2.8,4.2,222.0,75.0,,,,,,
2025-04-29T01:00,34,Good,6.0,8.6,2.8,4.2,257.0,75.0,,,,,,
2025-04-29T02:00,34,Good,5.8,8.4,2.8,4.3,288.0,75.0,,,,,,
2025-04-29T03:00,34,Good,5.5,8.0,2.9,4.4,315.0,74.0,,,,,,
2025-04-29T04:00,35,Good,5.2,7.5,3.0,4.6,338.0,72.0,,,,,,
2025-04-29T05:00,34,Good,5.4,7.8,2.6,3.7,339.0,74.0,,,,,,
2025-04-29T06:00,34,Good,5.2,7.5,2.8,4.0,304.0,74.0,,,,,,
2025-04-29T07:00,34,Good,5.1,7.3,3.1,4.3,247.0,73.0,,,,,,
2025-04-29T08:00,34,Good,4.8,6.9,3.0,4.1,200.0,73.0,,,,,,
2025-04-29T09:00,34,Good,4.8,7.0,2.4,3.0,173.0,73.0,,,,,,
2025-04-29T10:00,34,Good,4.6,6.7,1.4,1.4,155.0,73.0,,,,,,
2025-04-29T11:00,34,Good,4.3,6.3,0.7,0.2,142.0,73.0,,,,,,
2025-04-29T12:00,34,Good,4.2,6.2,0.4,0.0,134.0,72.0,,,,,,
2025-04-29T13:00,34,Good,4.2,6.2,0.4,0.0,132.0,69.0,,,,,,
2025-04-29T14:00,34,Good,4.2,6.2,0.4,0.1,132.0,68.0,,,,,,
2025-04-29T15:00,33,Good,4.2,6.4,0.5,0.3,135.0,68.0,,,,,,
2025-04-29T16:00,33,Good,4.4,6.5,0.7,0.5,140.0,68.0,,,,,,
2025-04-29T17:00,33,Good,4.7,7.2,0.8,0.9,143.0,67.0,,,,,,
2025-04-29T18:00,32,Good,4.9,7.4,0.6,0.7,143.0,68.0,,,,,,
2025-04-29T19:00,32,Good,5.0,7.5,0.4,0.4,141.0,70.0,,,,,,
2025-04-29T20:00,32,Good,5.0,7.5,0.4,0.5,140.0,72.0,,,,,,
2025-04-29T21:00,32,Good,5.1,7.6,0.9,1.3,141.0,73.0,,,,,,
2025-04-29T22:00,32,Good,5.2,7.7,1.6,2.4,143.0,73.0,,,,,,
2025-04-29T23:00,32,Good,5.4,8.0,2.2,3.3,145.0,73.0,,,,,,
2025-04-30T00:00,33,Good,5.7,8.3,2.5,3.7,144.0,72.0,,,,,,
2025-04-30T01:00,33,Good,5.8,8.5,2.6,3.8,143.0,71.0,,,,,,
2025-04-30T02:00,33,Good,5.9,8.7,2.7,3.9,144.0,70.0,,,,,,
2025-04-30T03:00,33,Good,6.0,8.6,2.9,3.9,151.0,68.0,,,,,,
2025-04-30T04:00,33,Good,6.0,8.7,3.0,3.9,161.0,65.0,,,,,,
2025-04-30T05:00,33,Good,6.1,8.7,3.0,3.0,165.0,64.0,,,,,,
2025-04-30T06:00,32,Good,6.0,8.6,3.2,3.6,159.0,63.0,,,,,,
2025-04-30T07:00,32,Good,5.6,8.0,3.5,4.5,148.0,62.0,,,,,,
2025-04-30T08:00,31,Good,5.5,7.9,3.4,5.0,138.0,63.0,,,,,,
2025-04-30T09:00,30,Good,6.1,8.8,2.7,4.8,131.0,67.0,,,,,,
2025-04-30T10:00,30,Good,6.4,8.9,1.8,4.3,125.0,72.0,,,,,,
2025-04-30T11:00,30,Good,6.7,9.4,1.0,3.7,122.0,75.0,,,,,,
2025-04-30T12:00,31,Good,5.7,8.1,0.6,2.9,126.0,74.0,,,,,,
2025-04-30T13:00,31,Good,5.0,7.3,0.5,2.1,133.0,71.0,,,,,,
2025-04-30T14:00,32,Good,4.6,6.6,0.5,1.5,138.0,68.0,,,,,,
2025-04-30T15:00,32,Good,4.1,6.1,0.6,1.3,138.0,66.0,,,,,,
2025-04-30T16:00,32,Good,4.0,6.0,0.8,1.4,137.0,65.0,,,,,,
2025-04-30T17:00,32,Good,3.8,5.7,1.3,1.8,135.0,71.0,,,,,,
2025-04-30T18:00,33,Good,4.8,6.8,1.5,1.9,134.0,71.0,,,,,,
2025-04-30T19:00,33,Good,4.8,6.7,1.9,2.1,133.0,70.0,,,,,,
2025-04-30T20:00,32,Good,4.3,6.1,2.2,2.4,133.0,69.0,,,,,,
2025-04-30T21:00,32,Good,3.8,5.5,2.6,2.8,135.0,67.0,,,,,,
2025-04-30T22:00,32,Good,3.5,5.0,2.9,3.2,137.0,64.0,,,,,,
2025-04-30T23:00,31,Good,3.3,4.6,3.3,3.6,140.0,62.0,,,,,,
2025-05-01T00:00,31,Good,3.3,4.5,3.6,3.9,141.0,61.0,,,,,,
2025-05-01T01:00,31,Good,3.3,4.4,3.9,4.3,141.0,60.0,,,,,,
2025-05-01T02:00,30,Good,3.1,3.9,4.1,4.6,145.0,60.0,,,,,,
2025-05-01T03:00,30,Good,3.2,4.0,4.3,5.0,156.0,60.0,,,,,,
2025-05-01T04:00,29,Good,3.4,4.2,4.5,5.5,170.0,60.0,,,,,,
2025-05-01T05:00,29,Good,2.9,3.6,4.1,5.2,180.0,54.0,,,,,,
2025-05-01T06:00,28,Good,3.0,3.7,3.9,5.3,182.0,54.0,,,,,,
2025-05-01T07:00,27,Good,3.0,3.8,3.5,5.3,180.0,54.0,,,,,,
2025-05-01T08:00,27,Good,3.3,4.4,3.1,5.3,177.0,56.0,,,,,,
2025-05-01T09:00,27,Good,4.4,6.4,2.5,5.1,174.0,61.0,,,,,,
2025-05-01T10:00,27,Good,5.2,7.6,1.7,4.9,169.0,67.0,,,,,,
2025-05-01T11:00,27,Good,5.6,8.3,1.1,4.4,163.0,71.0,,,,,,
2025-05-01T12:00,28,Good,5.4,8.1,0.8,3.5,153.0,71.0,,,,,,
2025-05-01T13:00,28,Good,5.0,7.6,0.6,2.5,141.0,68.0,,,,,,
2025-05-01T14:00,29,Good,4.9,7.5,0.6,1.7,133.0,66.0,,,,,,
2025-05-01T15:00,30,Good,4.8,7.4,0.7,1.5,134.0,66.0,,,,,,
2025-05-01T16:00,30,Good,4.8,7.5,1.0,1.6,139.0,65.0,,,,,,
2025-05-01T17:00,31,Good,5.7,8.6,1.3,1.7,144.0,64.0,,,,,,
2025-05-01T18:00,31,Good,5.2,7.8,1.7,2.0,146.0,63.0,,,,,,
2025-05-01T19:00,31,Good,4.6,6.8,2.3,2.5,147.0,61.0,,,,,,
2025-05-01T20:00,30,Good,4.0,6.0,2.8,2.9,151.0,60.0,,,,,,
2025-05-01T21:00,30,Good,3.8,5.5,3.2,3.3,161.0,59.0,,,,,,
2025-05-01T22:00,29,Good,3.8,5.4,3.6,3.7,174.0,57.0,,,,,,
2025-05-01T23:00,29,Good,3.9,5.6,3.9,4.0,185.0,56.0,,,,,,
2025-05-02T00:00,28,Good,4.1,5.9,4.0,4.2,189.0,55.0,,,,,,
2025-05-02T01:00,28,Good,4.2,6.2,4.1,4.3,191.0,55.0,,,,,,
2025-05-02T02:00,27,Good,4.4,6.4,4.1,4.4,196.0,55.0,,,,,,
2025-05-02T03:00,27,Good,4.5,6.6,4.2,4.6,209.0,55.0,,,,,,
2025-05-02T04:00,26,Good,4.7,6.9,4.3,4.8,226.0,54.0,,,,,,
2025-05-02T05:00,26,Good,4.8,7.2,4.1,4.7,239.0,55.0,,,,,,
2025-05-02T06:00,26,Good,5.0,7.4,4.0,5.0,247.0,56.0,,,,,,
2025-05-02T07:00,26,Good,5.1,7.5,3.9,5.5,252.0,58.0,,,,,,
2025-05-02T08:00,26,Good,5.6,8.1,3.6,5.8,249.0,63.0,,,,,,
2025-05-02T09:00,26,Good,6.6,9.3,2.9,6.0,233.0,74.0,,,,,,
2025-05-02T10:00,27,Good,7.7,10.9,2.0,6.1,209.0,88.0,,,,,,
2025-05-02T11:00,29,Good,8.6,12.0,1.3,5.8,186.0,96.0,,,,,,
2025-05-02T12:00,32,Good,8.6,12.0,0.9,4.6,166.0,94.0,,,,,,
2025-05-02T13:00,34,Good,7.4,10.6,0.6,3.1,148.0,86.0,,,,,,
2025-05-02T14:00,36,Good,7.0,10.6,0.5,1.9,138.0,79.0,,,,,,
2025-05-02T15:00,37,Good,6.7,10.1,0.5,1.5,140.0,75.0,,,,,,
2025-05-02T16:00,38,Good,6.7,10.0,0.8,1.5,150.0,72.0,,,,,,
2025-05-02T17:00,38,Good,5.0,7.4,1.7,2.5,160.0,69.0,,,,,,
2025-05-02T18:00,38,Good,5.3,7.7,2.5,3.1,166.0,67.0,,,,,,
