recorded_at,aqi,aqi_category,pm25,pm10,no2,so2,co,o3,nh3,temperature,humidity,wind_speed,wind_direction,pressure
2023-03-30T03:00,66,Moderate,19.3,32.9,5.7,13.4,221.0,93.0,,,,,,
2023-03-30T04:00,66,Moderate,19.8,33.6,5.0,15.1,229.0,95.0,,,,,,
2023-03-30T05:00,66,Moderate,19.6,32.9,4.4,14.8,226.0,92.0,,,,,,
2023-03-30T06:00,66,Moderate,18.6,31.4,3.5,12.4,220.0,93.0,,,,,,
2023-03-30T07:00,66,Moderate,17.9,30.3,2.3,9.0,213.0,94.0,,,,,,
2023-03-30T08:00,66,Moderate,17.5,29.6,0.9,5.0,203.0,96.0,,,,,,
2023-03-30T09:00,66,Moderate,17.6,29.6,0.5,3.3,198.0,96.0,,,,,,
2023-03-30T10:00,66,Moderate,18.5,30.7,0.3,2.0,194.0,96.0,,,,,,
2023-03-30T11:00,66,Moderate,19.7,32.8,0.2,1.0,191.0,96.0,,,,,,
2023-03-30T12:00,66,Moderate,21.4,35.5,0.1,0.7,192.0,95.0,,,,,,
2023-03-30T13:00,66,Moderate,22.5,37.5,0.1,0.7,195.0,94.0,,,,,,
2023-03-30T14:00,67,Moderate,22.0,36.7,0.1,0.8,200.0,93.0,,,,,,
2023-03-30T15:00,67,Moderate,21.2,35.4,0.0,0.6,203.0,92.0,,,,,,
2023-03-30T16:00,67,Moderate,20.4,34.3,0.0,0.4,205.0,91.0,,,,,,
2023-03-30T17:00,68,Moderate,14.9,26.8,0.2,0.6,224.0,100.0,,,,,,
2023-03-30T18:00,67,Moderate,15.8,28.4,0.5,1.0,232.0,107.0,,,,,,
2023-03-30T19:00,67,Moderate,16.9,30.3,0.8,1.5,243.0,118.0,,,,,,
2023-03-30T20:00,67,Moderate,18.3,32.4,1.3,2.3,257.0,130.0,,,,,,
2023-03-30T21:00,68,Moderate,19.6,34.2,1.6,3.0,265.0,136.0,,,,,,
2023-03-30T22:00,68,Moderate,20.5,35.6,1.9,3.7,273.0,141.0,,,,,,
2023-03-30T23:00,68,Moderate,21.1,36.4,2.2,4.7,280.0,145.0,,,,,,
2023-03-31T00:00,72,Moderate,21.5,36.9,2.2,5.2,282.0,145.0,,,,,,
2023-03-31T01:00,84,Moderate,21.8,37.4,2.1,5.7,281.0,143.0,,,,,,
2023-03-31T02:00,93,Moderate,22.1,37.7,2.0,6.8,280.0,140.0,,,,,,
2023-03-31T03:00,100,Moderate,22.2,37.6,2.1,8.5,281.0,137.0,,,,,,
2023-03-31T04:00,104,Unhealthy for Sensitive Groups,22.1,37.1,2.2,10.6,282.0,134.0,,,,,,
2023-03-31T05:00,105,Unhealthy for Sensitive Groups,25.1,40.6,3.8,19.6,308.0,129.0,,,,,,
2023-03-31T06:00,103,Unhealthy for Sensitive Groups,25.8,41.6,4.1,21.3,313.0,130.0,,,,,,
2023-03-31T07:00,101,Unhealthy for Sensitive Groups,26.8,42.7,4.5,23.8,321.0,132.0,,,,,,
2023-03-31T08:00,98,Moderate,28.2,44.6,4.6,25.6,328.0,139.0,,,,,,
2023-03-31T09:00,97,Moderate,29.7,46.8,3.9,24.8,328.0,152.0,,,,,,
2023-03-31T10:00,99,Moderate,31.7,49.5,2.7,22.9,326.0,168.0,,,,,,
2023-03-31T11:00,105,Unhealthy for Sensitive Groups,31.4,49.6,1.4,19.5,320.0,182.0,,,,,,
2023-03-31T12:00,115,Unhealthy for Sensitive Groups,32.2,51.5,0.9,16.2,315.0,180.0,,,,,,
2023-03-31T13:00,124,Unhealthy for Sensitive Groups,32.6,52.9,0.6,12.3,309.0,172.0,,,,,,
2023-03-31T14:00,133,Unhealthy for Sensitive Groups,29.4,48.2,0.4,7.7,297.0,158.0,,,,,,
2023-03-31T15:00,139,Unhealthy for Sensitive Groups,24.3,40.5,0.3,5.2,282.0,146.0,,,,,,
2023-03-31T16:00,142,Unhealthy for Sensitive Groups,21.7,36.8,0.3,3.2,264.0,133.0,,,,,,
2023-03-31T17:00,141,Unhealthy for Sensitive Groups,19.4,33.6,0.2,2.2,237.0,116.0,,,,,,
2023-03-31T18:00,133,Unhealthy for Sensitive Groups,18.5,32.7,0.2,2.0,240.0,119.0,,,,,,
2023-03-31T19:00,123,Unhealthy for Sensitive Groups,18.6,33.2,0.1,1.8,243.0,122.0,,,,,,
2023-03-31T20:00,110,Unhealthy for Sensitive Groups,19.6,35.0,0.2,1.8,248.0,128.0,,,,,,
2023-03-31T21:00,99,Moderate,20.4,36.2,0.3,2.1,252.0,133.0,,,,,,
2023-03-31T22:00,91,Moderate,20.7,36.7,0.5,2.5,256.0,139.0,,,,,,
2023-03-31T23:00,87,Moderate,20.9,36.7,0.9,3.3,256.0,143.0,,,,,,
2023-04-01T00:00,86,Moderate,20.4,35.6,1.3,4.3,247.0,140.0,,,,,,
2023-04-01T01:00,88,Moderate,19.3,33.6,1.8,5.4,234.0,134.0,,,,,,
2023-04-01T02:00,92,Moderate,18.5,32.2,2.2,6.5,217.0,126.0,,,,,,
2023-04-01T03:00,93,Moderate,17.6,30.6,2.0,6.6,209.0,121.0,,,,,,
2023-04-01T04:00,93,Moderate,16.7,29.3,1.5,6.3,202.0,116.0,,,,,,
2023-04-01T05:00,90,Moderate,16.5,28.3,1.9,9.0,195.0,105.0,,,,,,
2023-04-01T06:00,84,Moderate,16.1,27.8,1.7,8.0,193.0,105.0,,,,,,
2023-04-01T07:00,77,Moderate,15.9,27.5,1.4,6.7,191.0,104.0,,,,,,
2023-04-01T08:00,75,Moderate,16.1,27.8,1.0,5.0,189.0,104.0,,,,,,
2023-04-01T09:00,75,Moderate,16.4,27.9,0.8,4.2,189.0,106.0,,,,,,
2023-04-01T10:00,73,Moderate,17.3,29.3,0.5,3.5,190.0,109.0,,,,,,
2023-04-01T11:00,72,Moderate,18.5,31.0,0.3,2.7,190.0,111.0,,,,,,
2023-04-01T12:00,71,Moderate,19.4,32.6,0.2,2.0,188.0,108.0,,,,,,
2023-04-01T13:00,70,Moderate,19.6,33.2,0.2,1.4,185.0,104.0,,,,,,
2023-04-01T14:00,69,Moderate,18.3,31.4,0.2,0.8,180.0,99.0,,,,,,
2023-04-01T15:00,68,Moderate,17.0,29.6,0.1,0.5,177.0,99.0,,,,,,
2023-04-01T16:00,68,Moderate,16.0,28.5,0.0,0.4,173.0,100.0,,,,,,
2023-04-01T17:00,67,Moderate,17.8,32.0,0.2,0.8,168.0,97.0,,,,,,
2023-04-01T18:00,67,Moderate,18.4,32.9,1.1,1.8,167.0,97.0,,,,,,
2023-04-01T19:00,67,Moderate,19.2,34.2,2.4,3.2,166.0,96.0,,,,,,
2023-04-01T20:00,67,Moderate,19.3,34.0,4.0,5.0,166.0,94.0,,,,,,
2023-04-01T21:00,67,Moderate,19.2,33.3,4.9,6.1,168.0,91.0,,,,,,
2023-04-01T22:00,67,Moderate,19.2,32.9,5.6,7.1,170.0,87.0,,,,,,
2023-04-01T23:00,67,Moderate,19.3,32.7,6.3,8.4,175.0,83.0,,,,,,
2023-04-02T00:00,67,Moderate,19.3,32.4,6.6,9.3,180.0,81.0,,,,,,
2023-04-02T01:00,67,Moderate,18.9,31.4,6.7,10.3,186.0,80.0,,,,,,
2023-04-02T02:00,67,Moderate,19.0,31.3,6.7,11.6,196.0,79.0,,,,,,
2023-04-02T03:00,67,Moderate,19.4,31.5,6.7,12.9,208.0,78.0,,,,,,
2023-04-02T04:00,67,Moderate,19.8,31.8,6.7,14.3,221.0,77.0,,,,,,
2023-04-02T05:00,67,Moderate,19.9,31.3,6.4,16.1,238.0,80.0,,,,,,
2023-04-02T06:00,68,Moderate,19.7,30.9,6.3,16.8,241.0,85.0,,,,,,
2023-04-02T07:00,68,Moderate,19.8,30.9,6.1,17.9,245.0,92.0,,,,,,
2023-04-02T08:00,68,Moderate,20.6,31.9,5.5,18.5,248.0,105.0,,,,,,
2023-04-02T09:00,68,Moderate,22.2,34.3,4.5,18.0,246.0,122.0,,,,,,
2023-04-02T10:00,69,Moderate,23.2,36.2,3.1,16.8,242.0,143.0,,,,,,
2023-04-02T11:00,69,Moderate,23.1,36.8,1.6,14.4,231.0,159.0,,,,,,
2023-04-02T12:00,70,Moderate,22.1,36.3,1.0,11.3,217.0,152.0,,,,,,
2023-04-02T13:00,70,Moderate,20.6,34.8,0.6,7.5,200.0,135.0,,,,,,
2023-04-02T14:00,78,Moderate,18.9,32.6,0.4,3.4,180.0,115.0,,,,,,
2023-04-02T15:00,84,Moderate,17.2,30.5,0.3,1.9,171.0,108.0,,,,,,
2023-04-02T16:00,88,Moderate,16.2,29.2,0.4,1.3,166.0,104.0,,,,,,
2023-04-02T17:00,87,Moderate,16.3,29.7,0.2,0.8,157.0,85.0,,,,,,
2023-04-02T18:00,79,Moderate,16.5,30.0,0.4,1.1,159.0,87.0,,,,,,
2023-04-02T19:00,70,Moderate,17.1,31.0,0.8,1.5,161.0,91.0,,,,,,
2023-04-02T20:00,70,Moderate,17.6,31.8,1.2,2.0,164.0,93.0,,,,,,
2023-04-02T21:00,70,Moderate,17.9,31.9,1.4,2.4,166.0,92.0,,,,,,
2023-04-02T22:00,69,Moderate,17.8,31.5,1.5,2.8,168.0,89.0,,,,,,
2023-04-02T23:00,69,Moderate,17.5,30.9,1.5,3.1,169.0,85.0,,,,,,
2023-04-03T00:00,69,Moderate,17.3,30.5,1.4,3.0,167.0,82.0,,,,,,
2023-04-03T01:00,69,Moderate,17.2,30.3,1.1,2.7,164.0,79.0,,,,,,
2023-04-03T02:00,69,Moderate,16.9,29.8,1.0,2.7,164.0,76.0,,,,,,
2023-04-03T03:00,69,Moderate,16.6,29.5,1.1,3.3,168.0,75.0,,,,,,
2023-04-03T04:00,69,Moderate,16.5,29.0,1.4,4.2,175.0,76.0,,,,,,
2023-04-03T05:00,68,Moderate,17.9,30.3,3.9,12.7,212.0,79.0,,,,,,
2023-04-03T06:00,68,Moderate,18.6,31.1,4.2,14.0,221.0,84.0,,,,,,
2023-04-03T07:00,68,Moderate,19.4,32.2,4.5,15.9,234.0,92.0,,,,,,
2023-04-03T08:00,68,Moderate,20.8,34.3,4.6,17.4,247.0,106.0,,,,,,
2023-04-03T09:00,68,Moderate,23.1,37.5,4.0,17.2,252.0,124.0,,,,,,
2023-04-03T10:00,68,Moderate,24.9,40.4,3.0,16.3,255.0,147.0,,,,,,
2023-04-03T11:00,68,Moderate,26.0,42.8,1.8,14.1,251.0,164.0,,,,,,
2023-04-03T12:00,68,Moderate,26.1,44.0,1.3,11.1,240.0,158.0,,,,,,
2023-04-03T13:00,69,Moderate,24.9,43.0,0.9,7.4,223.0,142.0,,,,,,
2023-04-03T14:00,83,Moderate,22.4,39.8,0.5,3.3,201.0,120.0,,,,,,
2023-04-03T15:00,91,Moderate,20.1,36.6,0.3,1.8,185.0,107.0,,,,,,
2023-04-03T16:00,94,Moderate,18.5,34.2,0.1,1.0,169.0,95.0,,,,,,
2023-04-03T17:00,91,Moderate,16.5,30.6,0.2,0.8,166.0,85.0,,,,,,
2023-04-03T18:00,83,Moderate,15.7,29.3,0.7,1.3,164.0,84.0,,,,,,
2023-04-03T19:00,70,Moderate,15.3,28.6,1.5,2.1,162.0,83.0,,,,,,
2023-04-03T20:00,70,Moderate,15.0,27.7,2.1,2.8,160.0,83.0,,,,,,
2023-04-03T21:00,69,Moderate,15.0,27.4,1.9,2.9,162.0,84.0,,,,,,
2023-04-03T22:00,69,Moderate,15.3,27.9,1.3,2.8,165.0,86.0,,,,,,
2023-04-03T23:00,69,Moderate,15.9,29.1,0.7,2.4,166.0,87.0,,,,,,
2023-04-04T00:00,69,Moderate,16.6,30.5,0.5,1.9,159.0,85.0,,,,,,
2023-04-04T01:00,69,Moderate,18.9,34.7,0.4,1.1,149.0,82.0,,,,,,
2023-04-04T02:00,69,Moderate,16.9,31.2,0.3,0.4,140.0,79.0,,,,,,
2023-04-04T03:00,69,Moderate,15.7,28.8,0.2,0.1,140.0,77.0,,,,,,
2023-04-04T04:00,69,Moderate,15.8,28.8,0.1,0.0,142.0,76.0,,,,,,
2023-04-04T05:00,69,Moderate,18.3,31.9,0.5,0.9,172.0,88.0,,,,,,
2023-04-04T06:00,69,Moderate,17.7,30.4,0.7,1.1,176.0,88.0,,,,,,
2023-04-04T07:00,69,Moderate,17.8,30.2,1.0,1.5,183.0,87.0,,,,,,
2023-04-04T08:00,69,Moderate,17.6,29.4,1.4,2.3,192.0,90.0,,,,,,
2023-04-04T09:00,68,Moderate,17.8,29.7,1.6,3.4,200.0,96.0,,,,,,
2023-04-04T10:00,68,Moderate,19.3,32.0,1.7,4.7,208.0,105.0,,,,,,
2023-04-04T11:00,68,Moderate,20.5,33.5,1.7,6.0,217.0,117.0,,,,,,
2023-04-04T12:00,67,Moderate,22.6,37.3,1.6,6.2,223.0,127.0,,,,,,
2023-04-04T13:00,67,Moderate,24.0,39.5,1.4,6.0,229.0,137.0,,,,,,
2023-04-04T14:00,67,Moderate,24.0,39.6,1.1,5.2,230.0,144.0,,,,,,
2023-04-04T15:00,67,Moderate,22.4,37.5,0.9,3.9,221.0,138.0,,,,,,
2023-04-04T16:00,69,Moderate,20.0,34.1,0.7,2.2,207.0,126.0,,,,,,
2023-04-04T17:00,77,Moderate,18.8,32.1,3.2,7.3,203.0,124.0,,,,,,
2023-04-04T18:00,83,Moderate,17.9,30.5,4.0,7.9,205.0,122.0,,,,,,
2023-04-04T19:00,87,Moderate,17.8,29.9,5.1,8.8,208.0,119.0,,,,,,
2023-04-04T20:00,87,Moderate,17.5,29.3,6.1,9.7,211.0,115.0,,,,,,
2023-04-04T21:00,85,Moderate,17.1,28.5,6.0,9.9,211.0,113.0,,,,,,
2023-04-04T22:00,79,Moderate,16.6,27.8,5.5,10.0,211.0,111.0,,,,,,
2023-04-04T23:00,72,Moderate,16.4,27.4,4.7,10.0,210.0,109.0,,,,,,
2023-04-05T00:00,68,Moderate,16.3,27.1,4.3,10.3,210.0,108.0,,,,,,
2023-04-05T01:00,68,Moderate,16.2,26.7,3.9,10.7,210.0,108.0,,,,,,
2023-04-05T02:00,68,Moderate,16.0,26.5,3.2,10.2,207.0,107.0,,,,,,
2023-04-05T03:00,68,Moderate,15.9,26.7,2.5,8.3,200.0,106.0,,,,,,
2023-04-05T04:00,68,Moderate,15.4,26.3,1.7,5.6,190.0,104.0,,,,,,
2023-04-05T05:00,68,Moderate,13.4,23.2,0.3,0.2,154.0,91.0,,,,,,
2023-04-05T06:00,68,Moderate,13.1,22.9,0.3,0.2,149.0,88.0,,,,,,
2023-04-05T07:00,67,Moderate,12.8,22.4,0.3,0.3,143.0,83.0,,,,,,
2023-04-05T08:00,67,Moderate,12.8,22.2,0.3,0.3,135.0,77.0,,,,,,
2023-04-05T09:00,66,Moderate,13.0,22.5,0.2,0.3,132.0,74.0,,,,,,
2023-04-05T10:00,66,Moderate,13.8,23.5,0.2,0.3,130.0,72.0,,,,,,
2023-04-05T11:00,66,Moderate,14.7,24.7,0.1,0.3,128.0,69.0,,,,,,
2023-04-05T12:00,65,Moderate,15.5,26.0,0.1,0.3,127.0,68.0,,,,,,
2023-04-05T13:00,65,Moderate,15.7,26.2,0.0,0.2,127.0,67.0,,,,,,
2023-04-05T14:00,64,Moderate,15.1,25.4,0.1,0.3,127.0,66.0,,,,,,
2023-04-05T15:00,63,Moderate,13.9,23.6,0.1,0.3,127.0,66.0,,,,,,
2023-04-05T16:00,63,Moderate,13.2,22.8,0.1,0.4,126.0,67.0,,,,,,
2023-04-05T17:00,62,Moderate,8.2,15.1,0.2,0.4,131.0,64.0,,,,,,
2023-04-05T18:00,61,Moderate,7.8,14.6,1.4,1.4,131.0,64.0,,,,,,
2023-04-05T19:00,60,Moderate,7.6,14.5,3.1,2.9,130.0,63.0,,,,,,
2023-04-05T20:00,60,Moderate,7.4,14.2,5.2,5.0,130.0,62.0,,,,,,
2023-04-05T21:00,59,Moderate,7.3,14.3,6.5,6.9,130.0,61.0,,,,,,
2023-04-05T22:00,58,Moderate,7.2,14.0,7.7,8.9,131.0,60.0,,,,,,
2023-04-05T23:00,57,Moderate,7.0,13.7,8.4,10.8,132.0,60.0,,,,,,
2023-04-06T00:00,57,Moderate,7.1,13.7,7.7,11.1,133.0,62.0,,,,,,
2023-04-06T01:00,56,Moderate,7.0,13.5,6.2,10.7,135.0,64.0,,,,,,
2023-04-06T02:00,55,Moderate,6.9,13.3,4.4,10.1,138.0,67.0,,,,,,
2023-04-06T03:00,54,Moderate,6.9,13.3,3.6,10.0,140.0,69.0,,,,,,
2023-04-06T04:00,54,Moderate,7.0,13.3,3.0,9.9,142.0,70.0,,,,,,
2023-04-06T05:00,53,Moderate,7.1,13.5,2.8,10.0,133.0,71.0,,,,,,
2023-04-06T06:00,53,Moderate,7.2,13.6,2.5,9.6,132.0,73.0,,,,,,
2023-04-06T07:00,52,Moderate,7.4,14.0,2.1,9.0,131.0,75.0,,,,,,
2023-04-06T08:00,52,Moderate,7.7,14.5,1.6,7.9,129.0,78.0,,,,,,
2023-04-06T09:00,51,Moderate,8.2,15.4,1.2,6.7,126.0,81.0,,,,,,
2023-04-06T10:00,51,Moderate,9.4,17.2,0.8,5.2,122.0,84.0,,,,,,
2023-04-06T11:00,51,Moderate,10.7,19.4,0.4,3.4,117.0,86.0,,,,,,
2023-04-06T12:00,50,Good,11.7,21.0,0.2,2.3,114.0,82.0,,,,,,
2023-04-06T13:00,50,Good,11.5,20.5,0.2,1.3,112.0,76.0,,,,,,
2023-04-06T14:00,49,Good,10.5,19.2,0.1,0.4,111.0,70.0,,,,,,
2023-04-06T15:00,48,Good,9.1,16.9,0.0,0.1,112.0,69.0,,,,,,
2023-04-06T16:00,47,Good,7.8,15.1,0.0,0.2,114.0,69.0,,,,,,
2023-04-06T17:00,45,Good,7.8,15.4,0.1,0.4,126.0,65.0,,,,,,
2023-04-06T18:00,45,Good,7.1,14.2,0.0,0.3,128.0,66.0,,,,,,
2023-04-06T19:00,45,Good,6.6,13.3,0.0,0.2,130.0,68.0,,,,,,
2023-04-06T20:00,45,Good,6.5,13.1,0.1,0.5,132.0,69.0,,,,,,
2023-04-06T21:00,45,Good,6.5,13.3,1.1,1.3,133.0,68.0,,,,,,
2023-04-06T22:00,44,Good,6.5,13.4,2.6,2.5,133.0,66.0,,,,,,
2023-04-06T23:00,44,Good,6.5,13.3,4.3,4.2,133.0,64.0,,,,,,
2023-04-07T00:00,44,Good,6.4,13.2,5.0,5.7,134.0,63.0,,,,,,
2023-04-07T01:00,44,Good,6.3,12.8,5.3,7.3,135.0,62.0,,,,,,
2023-04-07T02:00,44,Good,6.5,13.0,5.4,8.9,137.0,62.0,,,,,,
2023-04-07T03:00,44,Good,6.7,13.3,5.0,9.2,139.0,63.0,,,,,,
2023-04-07T04:00,44,Good,7.3,14.2,4.2,9.1,141.0,65.0,,,,,,
2023-04-07T05:00,44,Good,7.3,14.1,1.9,5.0,136.0,69.0,,,,,,
2023-04-07T06:00,44,Good,7.2,14.1,1.6,4.2,136.0,70.0,,,,,,
2023-04-07T07:00,44,Good,7.3,14.2,1.1,3.2,136.0,71.0,,,,,,
2023-04-07T08:00,44,Good,7.6,14.4,0.6,1.9,137.0,73.0,,,,,,
2023-04-07T09:00,44,Good,8.4,15.4,0.4,1.3,139.0,74.0,,,,,,
2023-04-07T10:00,44,Good,9.8,17.3,0.2,0.9,141.0,76.0,,,,,,
2023-04-07T11:00,44,Good,11.7,20.0,0.1,0.6,146.0,77.0,,,,,,
2023-04-07T12:00,44,Good,13.6,22.8,0.1,0.5,153.0,77.0,,,,,,
2023-04-07T13:00,45,Good,15.0,24.8,0.1,0.5,161.0,78.0,,,,,,
2023-04-07T14:00,45,Good,15.7,25.8,0.2,0.6,171.0,78.0,,,,,,
2023-04-07T15:00,47,Good,15.7,25.8,0.2,0.6,177.0,79.0,,,,,,
2023-04-07T16:00,48,Good,15.0,24.6,0.3,0.5,182.0,80.0,,,,,,
2023-04-07T17:00,50,Good,9.1,15.3,0.3,0.5,198.0,79.0,,,,,,
2023-04-07T18:00,50,Good,7.1,12.2,0.4,0.5,193.0,78.0,,,,,,
2023-04-07T19:00,50,Good,6.2,10.9,0.5,0.5,185.0,76.0,,,,,,
2023-04-07T20:00,50,Good,5.7,10.1,0.7,0.4,173.0,74.0,,,,,,
2023-04-07T21:00,50,Good,5.7,10.1,0.8,0.3,162.0,73.0,,,,,,
2023-04-07T22:00,50,Good,6.3,11.3,1.0,0.3,151.0,71.0,,,,,,
2023-04-07T23:00,50,Good,7.2,13.1,1.1,0.2,137.0,69.0,,,,,,
2023-04-08T00:00,50,Good,8.1,15.0,1.0,0.2,130.0,67.0,,,,,,
2023-04-08T01:00,50,Good,9.5,17.7,0.8,0.2,124.0,64.0,,,,,,
2023-04-08T02:00,50,Good,10.8,20.0,0.6,0.2,119.0,61.0,,,,,,
2023-04-08T03:00,51,Moderate,11.5,21.4,0.5,0.2,117.0,61.0,,,,,,
2023-04-08T04:00,51,Moderate,11.7,21.7,0.4,0.2,115.0,61.0,,,,,,
2023-04-08T05:00,51,Moderate,11.7,21.5,0.3,0.2,107.0,61.0,,,,,,
2023-04-08T06:00,52,Moderate,12.0,21.8,0.3,0.2,107.0,62.0,,,,,,
2023-04-08T07:00,52,Moderate,12.0,21.8,0.3,0.2,107.0,64.0,,,,,,
2023-04-08T08:00,52,Moderate,12.1,21.9,0.3,0.2,107.0,65.0,,,,,,
2023-04-08T09:00,53,Moderate,12.3,22.2,0.2,0.2,107.0,64.0,,,,,,
2023-04-08T10:00,53,Moderate,12.8,23.1,0.2,0.2,107.0,62.0,,,,,,
2023-04-08T11:00,53,Moderate,13.5,24.2,0.1,0.2,108.0,60.0,,,,,,
2023-04-08T12:00,53,Moderate,14.3,25.3,0.1,0.2,111.0,60.0,,,,,,
2023-04-08T13:00,54,Moderate,14.7,25.8,0.1,0.2,114.0,60.0,,,,,,
2023-04-08T14:00,54,Moderate,14.3,25.1,0.1,0.2,119.0,60.0,,,,,,
2023-04-08T15:00,53,Moderate,13.6,24.0,0.1,0.2,122.0,60.0,,,,,,
2023-04-08T16:00,53,Moderate,13.0,23.1,0.1,0.3,124.0,60.0,,,,,,
2023-04-08T17:00,53,Moderate,12.7,22.8,0.1,0.2,114.0,55.0,,,,,,
2023-04-08T18:00,53,Moderate,13.0,23.1,0.2,0.2,116.0,59.0,,,,,,
2023-04-08T19:00,54,Moderate,13.8,24.3,0.2,0.1,120.0,64.0,,,,,,
2023-04-08T20:00,54,Moderate,14.8,25.8,0.3,0.1,124.0,69.0,,,,,,
2023-04-08T21:00,55,Moderate,15.3,26.9,0.3,0.1,126.0,70.0,,,,,,
2023-04-08T22:00,56,Moderate,15.3,27.1,0.3,0.1,126.0,70.0,,,,,,
2023-04-08T23:00,57,Moderate,14.4,25.4,0.3,0.1,127.0,70.0,,,,,,
2023-04-09T00:00,57,Moderate,13.2,23.1,0.2,0.1,127.0,70.0,,,,,,
2023-04-09T01:00,58,Moderate,13.1,23.1,0.2,0.1,126.0,69.0,,,,,,
2023-04-09T02:00,58,Moderate,13.0,22.6,0.1,0.1,126.0,69.0,,,,,,
2023-04-09T03:00,58,Moderate,13.7,23.7,0.1,0.1,127.0,69.0,,,,,,
2023-04-09T04:00,58,Moderate,14.0,24.0,0.1,0.1,129.0,69.0,,,,,,
2023-04-09T05:00,58,Moderate,13.0,22.8,0.1,0.1,124.0,72.0,,,,,,
2023-04-09T06:00,58,Moderate,14.0,24.6,0.1,0.1,125.0,71.0,,,,,,
2023-04-09T07:00,59,Moderate,14.7,25.8,0.2,0.1,127.0,70.0,,,,,,
2023-04-09T08:00,59,Moderate,14.9,26.3,0.2,0.1,129.0,69.0,,,,,,
2023-04-09T09:00,59,Moderate,15.0,26.3,0.2,0.1,129.0,69.0,,,,,,
2023-04-09T10:00,59,Moderate,15.9,27.8,0.1,0.1,129.0,69.0,,,,,,
2023-04-09T11:00,60,Moderate,17.2,29.7,0.1,0.1,129.0,69.0,,,,,,
2023-04-09T12:00,60,Moderate,17.8,30.6,0.1,0.1,129.0,67.0,,,,,,
2023-04-09T13:00,60,Moderate,17.8,30.6,0.0,0.1,128.0,64.0,,,,,,
2023-04-09T14:00,60,Moderate,16.9,29.2,0.0,0.1,128.0,61.0,,,,,,
2023-04-09T15:00,61,Moderate,15.5,27.0,0.0,0.1,128.0,60.0,,,,,,
2023-04-09T16:00,61,Moderate,14.1,24.6,0.0,0.1,128.0,60.0,,,,,,
2023-04-09T17:00,61,Moderate,10.5,18.9,0.2,0.1,127.0,62.0,,,,,,
2023-04-09T18:00,61,Moderate,10.0,18.1,0.3,0.1,128.0,65.0,,,,,,
2023-04-09T19:00,60,Moderate,10.2,18.5,0.4,0.1,129.0,68.0,,,,,,
2023-04-09T20:00,60,Moderate,10.7,19.5,0.6,0.1,130.0,71.0,,,,,,
2023-04-09T21:00,60,Moderate,11.3,20.6,0.7,0.1,129.0,70.0,,,,,,
2023-04-09T22:00,59,Moderate,11.8,21.5,0.8,0.1,128.0,68.0,,,,,,
2023-04-09T23:00,59,Moderate,12.0,21.8,0.8,0.1,127.0,65.0,,,,,,
2023-04-10T00:00,59,Moderate,12.3,22.3,0.8,0.1,127.0,63.0,,,,,,
2023-04-10T01:00,59,Moderate,12.4,22.4,0.7,0.1,126.0,62.0,,,,,,
2023-04-10T02:00,59,Moderate,12.4,22.4,0.6,0.1,126.0,60.0,,,,,,
2023-04-10T03:00,59,Moderate,12.5,22.6,0.5,0.1,125.0,60.0,,,,,,
2023-04-10T04:00,59,Moderate,12.4,22.4,0.5,0.1,125.0,60.0,,,,,,
2023-04-10T05:00,59,Moderate,12.8,23.0,0.3,0.1,118.0,60.0,,,,,,
2023-04-10T06:00,59,Moderate,12.6,22.5,0.3,0.1,118.0,60.0,,,,,,
2023-04-10T07:00,58,Moderate,12.7,22.7,0.4,0.1,119.0,60.0,,,,,,
2023-04-10T08:00,58,Moderate,12.4,22.0,0.4,0.1,119.0,60.0,,,,,,
2023-04-10T09:00,58,Moderate,13.1,23.0,0.4,0.1,119.0,61.0,,,,,,
2023-04-10T10:00,58,Moderate,13.6,23.6,0.3,0.1,118.0,62.0,,,,,,
2023-04-10T11:00,58,Moderate,14.5,24.9,0.2,0.1,117.0,63.0,,,,,,
2023-04-10T12:00,58,Moderate,15.3,26.1,0.2,0.1,116.0,61.0,,,,,,
2023-04-10T13:00,57,Moderate,15.8,27.0,0.1,0.1,116.0,59.0,,,,,,
2023-04-10T14:00,57,Moderate,15.8,27.1,0.1,0.1,116.0,56.0,,,,,,
2023-04-10T15:00,57,Moderate,15.5,26.8,0.1,0.1,117.0,56.0,,,,,,
2023-04-10T16:00,57,Moderate,15.3,26.4,0.1,0.1,118.0,57.0,,,,,,
2023-04-10T17:00,57,Moderate,17.8,30.3,0.2,0.1,128.0,60.0,,,,,,
2023-04-10T18:00,58,Moderate,18.0,30.9,0.3,0.1,130.0,63.0,,,,,,
2023-04-10T19:00,58,Moderate,18.3,31.5,0.5,0.1,134.0,67.0,,,,,,
2023-04-10T20:00,59,Moderate,18.7,32.1,0.7,0.1,138.0,70.0,,,,,,
2023-04-10T21:00,60,Moderate,18.9,32.6,0.8,0.1,140.0,69.0,,,,,,
2023-04-10T22:00,60,Moderate,18.7,32.5,0.8,0.1,141.0,67.0,,,,,,
2023-04-10T23:00,61,Moderate,18.3,31.9,0.8,0.1,142.0,64.0,,,,,,
2023-04-11T00:00,61,Moderate,17.8,31.1,0.7,0.1,142.0,63.0,,,,,,
2023-04-11T01:00,62,Moderate,17.5,30.5,0.6,0.1,142.0,62.0,,,,,,
2023-04-11T02:00,62,Moderate,17.1,30.0,0.5,0.1,141.0,61.0,,,,,,
