recorded_at,aqi,aqi_category,pm25,pm10,no2,so2,co,o3,nh3,temperature,humidity,wind_speed,wind_direction,pressure
2026-02-08T18:00,96,Moderate,42.6,44.7,1.0,4.7,299.0,129.0,,,,,,
2026-02-08T19:00,98,Moderate,42.6,44.7,1.0,4.9,296.0,128.0,,,,,,
2026-02-08T20:00,100,Moderate,43.1,45.3,1.1,5.0,294.0,127.0,,,,,,
2026-02-08T21:00,103,Unhealthy for Sensitive Groups,43.9,46.2,1.1,5.1,291.0,125.0,,,,,,
2026-02-08T22:00,106,Unhealthy for Sensitive Groups,44.6,47.0,1.1,5.1,289.0,123.0,,,,,,
2026-02-08T23:00,108,Unhealthy for Sensitive Groups,45.1,47.4,1.1,5.2,290.0,121.0,,,,,,
2026-02-09T00:00,110,Unhealthy for Sensitive Groups,45.2,47.6,1.1,5.2,295.0,119.0,,,,,,
2026-02-09T01:00,112,Unhealthy for Sensitive Groups,45.1,47.6,1.1,5.3,303.0,116.0,,,,,,
2026-02-09T02:00,114,Unhealthy for Sensitive Groups,45.1,47.6,1.1,5.3,316.0,114.0,,,,,,
2026-02-09T03:00,116,Unhealthy for Sensitive Groups,44.9,47.6,1.1,5.3,336.0,112.0,,,,,,
2026-02-09T04:00,117,Unhealthy for Sensitive Groups,44.9,47.6,1.1,5.4,360.0,109.0,,,,,,
2026-02-09T05:00,118,Unhealthy for Sensitive Groups,43.4,46.1,1.2,5.2,379.0,107.0,,,,,,
2026-02-09T06:00,118,Unhealthy for Sensitive Groups,43.3,46.1,1.4,5.3,394.0,106.0,,,,,,
2026-02-09T07:00,119,Unhealthy for Sensitive Groups,43.2,46.0,1.6,5.3,404.0,105.0,,,,,,
2026-02-09T08:00,120,Unhealthy for Sensitive Groups,43.3,46.2,1.7,5.3,403.0,106.0,,,,,,
2026-02-09T09:00,120,Unhealthy for Sensitive Groups,43.0,45.9,1.4,5.1,384.0,111.0,,,,,,
2026-02-09T10:00,120,Unhealthy for Sensitive Groups,40.5,43.3,1.0,4.7,353.0,117.0,,,,,,
2026-02-09T11:00,120,Unhealthy for Sensitive Groups,37.1,39.8,0.7,4.3,327.0,123.0,,,,,,
2026-02-09T12:00,119,Unhealthy for Sensitive Groups,34.8,37.3,0.6,3.9,311.0,127.0,,,,,,
2026-02-09T13:00,118,Unhealthy for Sensitive Groups,32.9,35.3,0.6,3.4,299.0,129.0,,,,,,
2026-02-09T14:00,117,Unhealthy for Sensitive Groups,30.9,33.2,0.6,3.0,287.0,131.0,,,,,,
2026-02-09T15:00,116,Unhealthy for Sensitive Groups,29.0,31.2,0.7,2.7,271.0,132.0,,,,,,
2026-02-09T16:00,115,Unhealthy for Sensitive Groups,27.5,29.8,0.8,2.4,255.0,133.0,,,,,,
2026-02-09T17:00,113,Unhealthy for Sensitive Groups,33.2,36.3,0.9,1.9,242.0,124.0,,,,,,
2026-02-09T18:00,112,Unhealthy for Sensitive Groups,30.9,34.2,0.9,1.8,233.0,122.0,,,,,,
2026-02-09T19:00,111,Unhealthy for Sensitive Groups,28.4,31.9,0.9,1.6,227.0,118.0,,,,,,
2026-02-09T20:00,110,Unhealthy for Sensitive Groups,27.5,31.2,0.9,1.5,223.0,116.0,,,,,,
2026-02-09T21:00,108,Unhealthy for Sensitive Groups,27.8,31.5,0.9,1.5,219.0,115.0,,,,,,
2026-02-09T22:00,106,Unhealthy for Sensitive Groups,28.2,31.9,0.8,1.7,216.0,115.0,,,,,,
2026-02-09T23:00,105,Unhealthy for Sensitive Groups,28.6,32.4,0.8,1.8,217.0,116.0,,,,,,
2026-02-10T00:00,103,Unhealthy for Sensitive Groups,28.8,32.6,0.8,1.9,224.0,118.0,,,,,,
2026-02-10T01:00,101,Unhealthy for Sensitive Groups,28.9,32.7,0.7,2.0,236.0,120.0,,,,,,
2026-02-10T02:00,100,Moderate,28.9,32.5,0.7,2.2,251.0,121.0,,,,,,
2026-02-10T03:00,98,Moderate,29.1,32.6,0.7,2.4,272.0,121.0,,,,,,
2026-02-10T04:00,97,Moderate,29.2,32.4,0.7,2.6,296.0,121.0,,,,,,
2026-02-10T05:00,96,Moderate,29.4,32.1,1.2,2.7,315.0,112.0,,,,,,
2026-02-10T06:00,95,Moderate,30.0,32.7,1.6,3.0,327.0,110.0,,,,,,
2026-02-10T07:00,94,Moderate,31.1,33.6,2.0,3.4,334.0,108.0,,,,,,
2026-02-10T08:00,93,Moderate,32.0,34.7,2.2,3.7,332.0,109.0,,,,,,
2026-02-10T09:00,92,Moderate,32.7,35.5,1.8,3.7,314.0,116.0,,,,,,
2026-02-10T10:00,91,Moderate,33.1,35.9,1.2,3.4,287.0,126.0,,,,,,
2026-02-10T11:00,90,Moderate,32.4,35.2,0.7,3.2,266.0,135.0,,,,,,
2026-02-10T12:00,90,Moderate,31.5,34.5,0.5,2.9,257.0,140.0,,,,,,
2026-02-10T13:00,90,Moderate,30.7,33.8,0.5,2.7,255.0,143.0,,,,,,
2026-02-10T14:00,90,Moderate,30.4,33.3,0.5,2.4,253.0,145.0,,,,,,
2026-02-10T15:00,90,Moderate,30.4,33.4,0.6,2.2,252.0,146.0,,,,,,
2026-02-10T16:00,92,Moderate,30.3,33.3,0.8,1.9,251.0,146.0,,,,,,
2026-02-10T17:00,100,Moderate,33.8,37.0,1.0,2.1,248.0,144.0,,,,,,
2026-02-10T18:00,106,Unhealthy for Sensitive Groups,30.0,33.4,1.0,2.0,241.0,139.0,,,,,,
2026-02-10T19:00,109,Unhealthy for Sensitive Groups,26.3,29.7,0.9,1.9,231.0,133.0,,,,,,
2026-02-10T20:00,108,Unhealthy for Sensitive Groups,22.8,26.3,0.9,1.8,222.0,127.0,,,,,,
2026-02-10T21:00,105,Unhealthy for Sensitive Groups,20.1,23.5,0.9,1.7,213.0,122.0,,,,,,
2026-02-10T22:00,101,Unhealthy for Sensitive Groups,18.5,21.9,0.8,1.5,204.0,117.0,,,,,,
2026-02-10T23:00,95,Moderate,17.5,21.1,0.8,1.4,200.0,113.0,,,,,,
2026-02-11T00:00,88,Moderate,16.9,20.8,0.7,1.3,201.0,112.0,,,,,,
2026-02-11T01:00,86,Moderate,16.0,20.2,0.6,1.2,206.0,112.0,,,,,,
2026-02-11T02:00,85,Moderate,15.4,19.9,0.6,1.2,215.0,112.0,,,,,,
2026-02-11T03:00,84,Moderate,15.4,20.3,0.6,1.2,231.0,111.0,,,,,,
2026-02-11T04:00,83,Moderate,15.8,21.2,0.6,1.2,251.0,109.0,,,,,,
2026-02-11T05:00,82,Moderate,17.5,22.6,1.5,2.0,268.0,100.0,,,,,,
2026-02-11T06:00,81,Moderate,18.6,24.2,2.0,2.9,281.0,98.0,,,,,,
2026-02-11T07:00,80,Moderate,20.0,26.2,2.7,4.1,290.0,96.0,,,,,,
2026-02-11T08:00,79,Moderate,21.7,28.3,3.0,4.8,289.0,97.0,,,,,,
2026-02-11T09:00,78,Moderate,23.3,30.3,2.5,4.7,270.0,105.0,,,,,,
2026-02-11T10:00,78,Moderate,25.3,32.5,1.7,4.2,241.0,116.0,,,,,,
2026-02-11T11:00,77,Moderate,26.2,33.5,1.0,3.6,221.0,125.0,,,,,,
2026-02-11T12:00,77,Moderate,26.5,33.5,0.7,3.0,219.0,128.0,,,,,,
2026-02-11T13:00,76,Moderate,26.6,33.4,0.6,2.2,225.0,129.0,,,,,,
2026-02-11T14:00,76,Moderate,27.2,34.0,0.5,1.6,230.0,128.0,,,,,,
2026-02-11T15:00,76,Moderate,27.6,34.3,0.5,1.2,230.0,127.0,,,,,,
2026-02-11T16:00,75,Moderate,27.2,33.8,0.6,0.9,229.0,126.0,,,,,,
2026-02-11T17:00,76,Moderate,26.4,31.9,0.9,1.7,224.0,128.0,,,,,,
2026-02-11T18:00,81,Moderate,26.3,31.7,1.0,1.6,211.0,127.0,,,,,,
2026-02-11T19:00,83,Moderate,26.7,32.0,1.0,1.4,194.0,126.0,,,,,,
2026-02-11T20:00,83,Moderate,27.2,32.8,1.1,1.2,182.0,123.0,,,,,,
2026-02-11T21:00,82,Moderate,27.4,33.6,1.1,1.1,177.0,117.0,,,,,,
2026-02-11T22:00,80,Moderate,26.2,32.5,1.1,0.9,177.0,110.0,,,,,,
2026-02-11T23:00,76,Moderate,24.9,31.1,1.2,0.9,183.0,103.0,,,,,,
2026-02-12T00:00,76,Moderate,24.2,30.4,1.3,0.9,197.0,98.0,,,,,,
2026-02-12T01:00,77,Moderate,23.9,30.0,1.5,1.0,217.0,94.0,,,,,,
2026-02-12T02:00,78,Moderate,23.9,29.9,1.8,1.4,235.0,90.0,,,,,,
2026-02-12T03:00,78,Moderate,23.9,29.9,2.1,2.3,247.0,86.0,,,,,,
2026-02-12T04:00,79,Moderate,23.8,29.9,2.4,3.5,256.0,82.0,,,,,,
2026-02-12T05:00,80,Moderate,25.0,30.7,3.1,8.6,264.0,83.0,,,,,,
2026-02-12T06:00,80,Moderate,23.9,29.5,4.0,10.8,274.0,80.0,,,,,,
2026-02-12T07:00,81,Moderate,23.0,28.5,5.1,13.7,284.0,76.0,,,,,,
2026-02-12T08:00,81,Moderate,22.4,27.7,5.5,15.1,286.0,77.0,,,,,,
2026-02-12T09:00,81,Moderate,22.1,27.5,4.6,13.8,274.0,87.0,,,,,,
2026-02-12T10:00,81,Moderate,22.4,28.1,2.9,11.1,253.0,102.0,,,,,,
2026-02-12T11:00,81,Moderate,22.8,28.5,1.6,8.6,237.0,114.0,,,,,,
2026-02-12T12:00,80,Moderate,22.4,27.7,1.0,6.7,229.0,120.0,,,,,,
2026-02-12T13:00,80,Moderate,21.7,26.7,0.8,5.0,226.0,122.0,,,,,,
2026-02-12T14:00,80,Moderate,21.7,26.3,0.8,3.6,224.0,125.0,,,,,,
2026-02-12T15:00,79,Moderate,22.3,26.9,0.9,2.8,224.0,129.0,,,,,,
2026-02-12T16:00,79,Moderate,23.6,28.5,1.2,2.3,226.0,133.0,,,,,,
2026-02-12T17:00,78,Moderate,26.0,30.5,1.8,2.3,225.0,135.0,,,,,,
2026-02-12T18:00,78,Moderate,26.0,30.4,1.7,1.9,217.0,132.0,,,,,,
2026-02-12T19:00,81,Moderate,25.4,29.9,1.6,1.3,207.0,129.0,,,,,,
2026-02-12T20:00,85,Moderate,24.4,28.8,1.5,0.9,202.0,124.0,,,,,,
2026-02-12T21:00,85,Moderate,22.9,27.0,1.6,0.9,208.0,118.0,,,,,,
2026-02-12T22:00,85,Moderate,21.2,25.3,1.8,1.0,219.0,111.0,,,,,,
2026-02-12T23:00,82,Moderate,19.8,23.9,1.9,1.2,224.0,104.0,,,,,,
2026-02-13T00:00,77,Moderate,18.7,22.7,2.0,1.3,215.0,99.0,,,,,,
2026-02-13T01:00,77,Moderate,18.0,22.0,2.0,1.5,202.0,94.0,,,,,,
2026-02-13T02:00,76,Moderate,17.5,21.5,2.0,1.7,197.0,90.0,,,,,,
2026-02-13T03:00,76,Moderate,17.2,21.1,2.0,2.1,212.0,88.0,,,,,,
2026-02-13T04:00,75,Moderate,16.9,20.5,2.1,2.6,236.0,87.0,,,,,,
2026-02-13T05:00,74,Moderate,13.6,16.9,1.1,1.0,255.0,88.0,,,,,,
2026-02-13T06:00,74,Moderate,13.6,16.6,1.5,1.4,264.0,86.0,,,,,,
2026-02-13T07:00,73,Moderate,13.0,15.5,2.0,1.9,269.0,84.0,,,,,,
2026-02-13T08:00,72,Moderate,13.3,15.5,2.2,2.3,271.0,84.0,,,,,,
2026-02-13T09:00,71,Moderate,13.6,15.9,1.9,2.5,268.0,90.0,,,,,,
2026-02-13T10:00,71,Moderate,13.8,16.1,1.4,2.5,262.0,98.0,,,,,,
2026-02-13T11:00,70,Moderate,13.5,15.7,1.0,2.4,259.0,105.0,,,,,,
2026-02-13T12:00,69,Moderate,13.4,15.7,0.8,2.0,263.0,109.0,,,,,,
2026-02-13T13:00,68,Moderate,13.5,15.8,0.6,1.4,270.0,110.0,,,,,,
2026-02-13T14:00,68,Moderate,13.8,16.1,0.6,0.9,275.0,111.0,,,,,,
2026-02-13T15:00,67,Moderate,14.0,16.4,0.7,0.6,274.0,110.0,,,,,,
2026-02-13T16:00,67,Moderate,14.1,16.7,0.9,0.4,270.0,108.0,,,,,,
2026-02-13T17:00,66,Moderate,16.2,19.7,1.1,0.1,266.0,99.0,,,,,,
2026-02-13T18:00,65,Moderate,15.3,18.7,1.1,0.1,262.0,96.0,,,,,,
2026-02-13T19:00,64,Moderate,15.8,19.3,1.2,0.1,258.0,92.0,,,,,,
2026-02-13T20:00,63,Moderate,17.1,20.8,1.3,0.1,255.0,89.0,,,,,,
2026-02-13T21:00,63,Moderate,18.3,22.1,1.4,0.1,255.0,87.0,,,,,,
2026-02-13T22:00,63,Moderate,19.2,22.9,1.6,0.2,256.0,85.0,,,,,,
2026-02-13T23:00,62,Moderate,19.8,23.6,1.7,0.3,258.0,83.0,,,,,,
2026-02-14T00:00,62,Moderate,20.0,23.7,1.8,0.5,258.0,81.0,,,,,,
2026-02-14T01:00,62,Moderate,19.9,23.2,1.9,0.7,258.0,79.0,,,,,,
2026-02-14T02:00,63,Moderate,19.7,23.0,2.0,0.9,261.0,77.0,,,,,,
2026-02-14T03:00,63,Moderate,19.4,22.5,2.1,1.2,272.0,75.0,,,,,,
2026-02-14T04:00,63,Moderate,18.9,21.9,2.1,1.5,287.0,73.0,,,,,,
2026-02-14T05:00,63,Moderate,17.9,20.3,2.3,1.8,297.0,73.0,,,,,,
2026-02-14T06:00,63,Moderate,17.5,19.7,2.7,2.4,300.0,72.0,,,,,,
2026-02-14T07:00,64,Moderate,17.6,19.6,3.1,3.1,298.0,70.0,,,,,,
2026-02-14T08:00,64,Moderate,18.8,20.7,3.2,3.4,295.0,72.0,,,,,,
2026-02-14T09:00,65,Moderate,19.2,20.8,2.6,2.9,289.0,81.0,,,,,,
2026-02-14T10:00,65,Moderate,18.5,20.0,1.6,2.0,282.0,94.0,,,,,,
2026-02-14T11:00,65,Moderate,16.8,18.2,0.9,1.2,277.0,104.0,,,,,,
2026-02-14T12:00,66,Moderate,14.6,16.2,0.6,0.8,278.0,108.0,,,,,,
2026-02-14T13:00,66,Moderate,13.5,15.8,0.6,0.6,281.0,109.0,,,,,,
2026-02-14T14:00,66,Moderate,12.5,15.0,0.6,0.5,281.0,108.0,,,,,,
2026-02-14T15:00,66,Moderate,12.3,15.3,0.7,0.4,275.0,106.0,,,,,,
2026-02-14T16:00,65,Moderate,11.8,14.7,0.8,0.3,266.0,103.0,,,,,,
2026-02-14T17:00,65,Moderate,13.0,15.7,1.0,0.3,257.0,101.0,,,,,,
2026-02-14T18:00,65,Moderate,12.4,15.1,1.1,0.3,250.0,102.0,,,,,,
2026-02-14T19:00,65,Moderate,12.6,15.4,1.2,0.4,245.0,102.0,,,,,,
2026-02-14T20:00,65,Moderate,13.6,16.5,1.3,0.5,240.0,103.0,,,,,,
2026-02-14T21:00,64,Moderate,14.5,17.3,1.4,0.6,236.0,104.0,,,,,,
2026-02-14T22:00,64,Moderate,15.5,18.6,1.4,0.8,233.0,105.0,,,,,,
2026-02-14T23:00,64,Moderate,16.5,19.7,1.5,1.0,233.0,105.0,,,,,,
2026-02-15T00:00,63,Moderate,17.4,20.8,1.6,1.3,239.0,104.0,,,,,,
2026-02-15T01:00,63,Moderate,18.3,21.8,1.7,1.7,248.0,103.0,,,,,,
2026-02-15T02:00,63,Moderate,19.0,22.4,1.9,2.3,259.0,101.0,,,,,,
2026-02-15T03:00,63,Moderate,20.4,23.8,2.1,3.1,273.0,98.0,,,,,,
2026-02-15T04:00,63,Moderate,21.8,25.4,2.3,4.1,289.0,96.0,,,,,,
2026-02-15T05:00,63,Moderate,23.2,26.8,2.2,3.6,303.0,97.0,,,,,,
2026-02-15T06:00,64,Moderate,24.9,28.6,2.5,4.3,319.0,97.0,,,,,,
2026-02-15T07:00,64,Moderate,27.2,31.1,3.0,5.2,333.0,97.0,,,,,,
2026-02-15T08:00,65,Moderate,29.9,34.0,3.1,5.8,335.0,101.0,,,,,,
2026-02-15T09:00,66,Moderate,32.8,36.9,2.6,5.7,314.0,112.0,,,,,,
2026-02-15T10:00,67,Moderate,35.0,39.0,1.7,5.3,281.0,126.0,,,,,,
2026-02-15T11:00,68,Moderate,36.7,40.2,1.0,4.7,258.0,138.0,,,,,,
2026-02-15T12:00,70,Moderate,37.8,41.1,0.7,4.0,256.0,144.0,,,,,,
2026-02-15T13:00,72,Moderate,38.5,41.7,0.7,3.3,264.0,146.0,,,,,,
2026-02-15T14:00,74,Moderate,39.0,42.0,0.7,2.7,273.0,148.0,,,,,,
2026-02-15T15:00,82,Moderate,39.2,42.3,0.8,2.4,280.0,149.0,,,,,,
2026-02-15T16:00,93,Moderate,39.6,42.5,1.0,2.3,287.0,150.0,,,,,,
2026-02-15T17:00,103,Unhealthy for Sensitive Groups,39.3,42.4,1.0,1.9,290.0,145.0,,,,,,
2026-02-15T18:00,110,Unhealthy for Sensitive Groups,38.6,41.7,1.0,2.0,286.0,145.0,,,,,,
2026-02-15T19:00,114,Unhealthy for Sensitive Groups,38.1,41.1,1.0,2.1,279.0,145.0,,,,,,
2026-02-15T20:00,116,Unhealthy for Sensitive Groups,37.7,40.9,1.0,2.2,274.0,144.0,,,,,,
2026-02-15T21:00,116,Unhealthy for Sensitive Groups,38.0,41.1,1.0,2.3,272.0,141.0,,,,,,
2026-02-15T22:00,115,Unhealthy for Sensitive Groups,38.2,41.3,1.1,2.5,273.0,137.0,,,,,,
2026-02-15T23:00,112,Unhealthy for Sensitive Groups,38.4,41.3,1.1,2.6,275.0,133.0,,,,,,
2026-02-16T00:00,109,Unhealthy for Sensitive Groups,38.5,41.6,1.0,2.7,278.0,131.0,,,,,,
2026-02-16T01:00,105,Unhealthy for Sensitive Groups,38.8,41.9,1.0,2.7,283.0,130.0,,,,,,
2026-02-16T02:00,102,Unhealthy for Sensitive Groups,39.1,42.4,0.9,2.8,292.0,128.0,,,,,,
2026-02-16T03:00,98,Moderate,39.3,42.8,0.9,2.9,308.0,126.0,,,,,,
2026-02-16T04:00,100,Moderate,39.7,43.2,0.9,3.0,328.0,124.0,,,,,,
2026-02-16T05:00,102,Unhealthy for Sensitive Groups,39.6,43.1,0.9,2.7,345.0,123.0,,,,,,
2026-02-16T06:00,103,Unhealthy for Sensitive Groups,40.3,43.8,1.1,2.9,360.0,120.0,,,,,,
2026-02-16T07:00,105,Unhealthy for Sensitive Groups,40.0,43.5,1.5,3.1,373.0,117.0,,,,,,
2026-02-16T08:00,106,Unhealthy for Sensitive Groups,41.0,44.6,1.6,3.2,375.0,116.0,,,,,,
2026-02-16T09:00,107,Unhealthy for Sensitive Groups,41.2,44.8,1.4,3.0,360.0,120.0,,,,,,
2026-02-16T10:00,108,Unhealthy for Sensitive Groups,41.2,44.8,1.0,2.7,336.0,126.0,,,,,,
2026-02-16T11:00,109,Unhealthy for Sensitive Groups,41.0,44.4,0.7,2.5,314.0,131.0,,,,,,
2026-02-16T12:00,109,Unhealthy for Sensitive Groups,40.7,44.0,0.6,2.4,300.0,134.0,,,,,,
2026-02-16T13:00,110,Unhealthy for Sensitive Groups,40.9,43.9,0.6,2.4,288.0,136.0,,,,,,
2026-02-16T14:00,110,Unhealthy for Sensitive Groups,40.6,43.7,0.6,2.5,279.0,138.0,,,,,,
2026-02-16T15:00,110,Unhealthy for Sensitive Groups,40.2,43.2,0.7,2.6,273.0,139.0,,,,,,
2026-02-16T16:00,110,Unhealthy for Sensitive Groups,39.3,42.3,0.8,2.8,270.0,139.0,,,,,,
2026-02-16T17:00,110,Unhealthy for Sensitive Groups,36.3,39.0,1.0,2.8,267.0,139.0,,,,,,
2026-02-16T18:00,110,Unhealthy for Sensitive Groups,33.8,36.3,1.1,3.0,264.0,137.0,,,,,,
2026-02-16T19:00,109,Unhealthy for Sensitive Groups,31.3,33.6,1.2,3.3,263.0,135.0,,,,,,
2026-02-16T20:00,109,Unhealthy for Sensitive Groups,29.7,32.1,1.3,3.5,263.0,132.0,,,,,,
2026-02-16T21:00,108,Unhealthy for Sensitive Groups,29.4,31.9,1.3,3.5,265.0,129.0,,,,,,
2026-02-16T22:00,107,Unhealthy for Sensitive Groups,29.9,32.5,1.4,3.4,270.0,125.0,,,,,,
2026-02-16T23:00,106,Unhealthy for Sensitive Groups,30.7,33.4,1.4,3.5,275.0,122.0,,,,,,
2026-02-17T00:00,105,Unhealthy for Sensitive Groups,31.5,34.2,1.4,3.9,281.0,119.0,,,,,,
2026-02-17T01:00,105,Unhealthy for Sensitive Groups,32.1,34.9,1.5,4.5,288.0,117.0,,,,,,
2026-02-17T02:00,104,Unhealthy for Sensitive Groups,32.8,35.6,1.6,5.3,297.0,114.0,,,,,,
2026-02-17T03:00,103,Unhealthy for Sensitive Groups,33.8,36.4,1.7,6.6,308.0,111.0,,,,,,
2026-02-17T04:00,103,Unhealthy for Sensitive Groups,34.7,37.5,1.9,8.1,321.0,107.0,,,,,,
2026-02-17T05:00,102,Unhealthy for Sensitive Groups,35.2,37.4,2.6,12.4,335.0,102.0,,,,,,
2026-02-17T06:00,102,Unhealthy for Sensitive Groups,36.4,38.8,3.0,14.1,356.0,101.0,,,,,,
2026-02-17T07:00,101,Unhealthy for Sensitive Groups,37.8,40.3,3.4,16.2,378.0,100.0,,,,,,
2026-02-17T08:00,101,Unhealthy for Sensitive Groups,39.1,41.7,3.5,16.7,384.0,103.0,,,,,,
2026-02-17T09:00,101,Unhealthy for Sensitive Groups,39.1,41.9,2.8,14.0,363.0,112.0,,,,,,
2026-02-17T10:00,101,Unhealthy for Sensitive Groups,36.9,39.8,1.8,9.7,326.0,125.0,,,,,,
2026-02-17T11:00,100,Moderate,33.2,35.7,1.0,6.2,293.0,134.0,,,,,,
2026-02-17T12:00,99,Moderate,30.2,32.6,0.7,4.4,269.0,137.0,,,,,,
2026-02-17T13:00,99,Moderate,27.8,30.2,0.6,3.3,249.0,136.0,,,,,,
2026-02-17T14:00,98,Moderate,25.3,27.5,0.6,2.5,237.0,135.0,,,,,,
2026-02-17T15:00,96,Moderate,22.5,24.7,0.7,1.9,236.0,134.0,,,,,,
2026-02-17T16:00,95,Moderate,19.4,21.7,0.8,1.6,243.0,131.0,,,,,,
2026-02-17T17:00,93,Moderate,24.5,27.3,0.9,1.4,247.0,130.0,,,,,,
2026-02-17T18:00,93,Moderate,20.4,23.6,0.9,1.2,242.0,126.0,,,,,,
2026-02-17T19:00,93,Moderate,16.5,19.8,0.9,0.9,234.0,119.0,,,,,,
2026-02-17T20:00,90,Moderate,15.0,18.7,0.9,0.7,230.0,114.0,,,,,,
2026-02-17T21:00,89,Moderate,14.8,18.5,1.0,0.7,232.0,110.0,,,,,,
2026-02-17T22:00,88,Moderate,15.8,19.6,1.0,0.7,236.0,108.0,,,,,,
2026-02-17T23:00,87,Moderate,17.8,21.4,1.1,0.9,243.0,106.0,,,,,,
2026-02-18T00:00,86,Moderate,19.8,23.1,1.1,1.1,252.0,105.0,,,,,,
2026-02-18T01:00,85,Moderate,21.9,25.0,1.2,1.4,263.0,105.0,,,,,,
2026-02-18T02:00,84,Moderate,23.3,26.2,1.3,1.9,272.0,105.0,,,,,,
2026-02-18T03:00,83,Moderate,24.8,27.6,1.5,2.6,277.0,104.0,,,,,,
2026-02-18T04:00,83,Moderate,25.9,28.7,1.7,3.5,279.0,102.0,,,,,,
2026-02-18T05:00,82,Moderate,26.5,29.1,2.0,5.5,283.0,99.0,,,,,,
2026-02-18T06:00,81,Moderate,27.2,29.9,2.4,6.4,290.0,99.0,,,,,,
2026-02-18T07:00,81,Moderate,27.4,30.3,3.0,7.5,299.0,99.0,,,,,,
2026-02-18T08:00,80,Moderate,27.0,29.9,3.2,7.9,304.0,101.0,,,,,,
2026-02-18T09:00,79,Moderate,26.5,29.5,2.6,6.8,304.0,109.0,,,,,,
2026-02-18T10:00,78,Moderate,24.9,28.1,1.6,4.8,302.0,119.0,,,,,,
2026-02-18T11:00,77,Moderate,22.9,26.0,0.8,3.2,297.0,126.0,,,,,,
2026-02-18T12:00,76,Moderate,21.5,24.9,0.5,2.3,291.0,127.0,,,,,,
2026-02-18T13:00,75,Moderate,20.4,23.8,0.5,1.8,282.0,125.0,,,,,,
2026-02-18T14:00,75,Moderate,19.6,23.1,0.5,1.4,274.0,123.0,,,,,,
2026-02-18T15:00,74,Moderate,18.7,22.3,0.6,1.0,266.0,121.0,,,,,,
2026-02-18T16:00,74,Moderate,18.2,22.5,0.7,0.8,258.0,120.0,,,,,,
2026-02-18T17:00,74,Moderate,16.2,19.8,1.2,0.8,249.0,120.0,,,,,,
2026-02-18T18:00,75,Moderate,16.2,20.5,1.1,0.7,237.0,117.0,,,,,,
2026-02-18T19:00,75,Moderate,15.5,19.8,1.1,0.6,223.0,112.0,,,,,,
2026-02-18T20:00,73,Moderate,15.3,19.7,1.0,0.5,214.0,108.0,,,,,,
2026-02-18T21:00,73,Moderate,14.7,18.9,1.0,0.4,212.0,104.0,,,,,,
2026-02-18T22:00,73,Moderate,14.1,18.2,1.0,0.4,215.0,100.0,,,,,,
2026-02-18T23:00,73,Moderate,14.2,18.4,1.0,0.4,218.0,96.0,,,,,,
2026-02-19T00:00,73,Moderate,14.5,18.8,1.0,0.4,220.0,93.0,,,,,,
2026-02-19T01:00,72,Moderate,15.0,19.4,1.1,0.5,223.0,90.0,,,,,,
2026-02-19T02:00,72,Moderate,15.4,20.0,1.2,0.7,227.0,88.0,,,,,,
2026-02-19T03:00,71,Moderate,16.0,20.8,1.3,0.9,233.0,86.0,,,,,,
2026-02-19T04:00,70,Moderate,16.6,21.4,1.4,1.2,241.0,85.0,,,,,,
2026-02-19T05:00,70,Moderate,16.9,21.9,1.5,1.1,249.0,85.0,,,,,,
2026-02-19T06:00,69,Moderate,17.3,22.4,2.2,2.1,258.0,83.0,,,,,,
2026-02-19T07:00,68,Moderate,17.9,23.0,3.1,3.5,267.0,80.0,,,,,,
2026-02-19T08:00,67,Moderate,18.7,24.0,3.5,4.3,272.0,81.0,,,,,,
2026-02-19T09:00,67,Moderate,20.4,26.0,2.9,4.1,269.0,89.0,,,,,,
2026-02-19T10:00,66,Moderate,22.5,28.4,1.9,3.3,262.0,102.0,,,,,,
2026-02-19T11:00,66,Moderate,21.9,27.0,1.0,2.5,255.0,111.0,,,,,,
2026-02-19T12:00,66,Moderate,21.6,26.0,0.6,1.8,250.0,114.0,,,,,,
2026-02-19T13:00,66,Moderate,20.1,23.7,0.5,1.1,244.0,115.0,,,,,,
2026-02-19T14:00,66,Moderate,19.3,22.6,0.5,0.6,240.0,114.0,,,,,,
2026-02-19T15:00,66,Moderate,18.7,21.7,0.7,0.4,237.0,113.0,,,,,,
2026-02-19T16:00,66,Moderate,17.3,20.0,1.0,0.3,234.0,112.0,,,,,,
2026-02-19T17:00,66,Moderate,16.7,19.4,1.3,0.5,232.0,113.0,,,,,,
2026-02-19T18:00,66,Moderate,15.4,18.4,1.3,0.5,230.0,111.0,,,,,,
2026-02-19T19:00,66,Moderate,14.6,17.9,1.4,0.5,228.0,108.0,,,,,,
2026-02-19T20:00,66,Moderate,13.8,17.2,1.5,0.5,228.0,105.0,,,,,,
2026-02-19T21:00,66,Moderate,13.4,16.7,1.6,0.6,232.0,100.0,,,,,,
2026-02-19T22:00,65,Moderate,13.0,16.4,1.7,0.7,238.0,95.0,,,,,,
2026-02-19T23:00,65,Moderate,12.6,16.0,1.8,0.8,244.0,91.0,,,,,,
2026-02-20T00:00,65,Moderate,12.3,15.7,1.8,0.9,248.0,89.0,,,,,,
2026-02-20T01:00,65,Moderate,12.2,15.7,1.7,1.0,251.0,87.0,,,,,,
2026-02-20T02:00,65,Moderate,12.1,15.7,1.7,1.1,254.0,86.0,,,,,,
