recorded_at,aqi,aqi_category,pm25,pm10,no2,so2,co,o3,nh3,temperature,humidity,wind_speed,wind_direction,pressure
2024-02-02T09:00,26,Good,2.8,4.7,0.6,0.2,168.0,46.0,,,,,,
2024-02-02T10:00,25,Good,2.8,4.7,0.4,0.2,168.0,49.0,,,,,,
2024-02-02T11:00,24,Good,2.8,4.8,0.3,0.2,168.0,51.0,,,,,,
2024-02-02T12:00,23,Good,2.9,4.8,0.3,0.2,167.0,51.0,,,,,,
2024-02-02T13:00,22,Good,2.8,4.7,0.3,0.2,167.0,50.0,,,,,,
2024-02-02T14:00,22,Good,2.7,4.6,0.3,0.2,167.0,49.0,,,,,,
2024-02-02T15:00,22,Good,2.8,4.8,0.4,0.2,167.0,47.0,,,,,,
2024-02-02T16:00,22,Good,2.9,5.0,0.5,0.1,168.0,45.0,,,,,,
2024-02-02T17:00,22,Good,5.4,9.6,0.9,0.2,190.0,58.0,,,,,,
2024-02-02T18:00,23,Good,5.9,10.5,1.0,0.2,196.0,61.0,,,,,,
2024-02-02T19:00,24,Good,6.8,12.0,1.2,0.2,204.0,65.0,,,,,,
2024-02-02T20:00,25,Good,7.2,13.0,1.3,0.2,211.0,68.0,,,,,,
2024-02-02T21:00,26,Good,7.7,13.7,1.4,0.2,214.0,67.0,,,,,,
2024-02-02T22:00,27,Good,8.7,15.5,1.6,0.2,216.0,65.0,,,,,,
2024-02-02T23:00,28,Good,10.3,17.9,1.6,0.2,216.0,62.0,,,,,,
2024-02-03T00:00,28,Good,11.6,20.0,1.4,0.2,213.0,60.0,,,,,,
2024-02-03T01:00,29,Good,12.5,21.2,1.1,0.2,209.0,57.0,,,,,,
2024-02-03T02:00,29,Good,12.9,21.8,0.9,0.2,204.0,55.0,,,,,,
2024-02-03T03:00,30,Good,13.0,21.9,0.7,0.2,199.0,54.0,,,,,,
2024-02-03T04:00,32,Good,12.9,21.5,0.6,0.2,193.0,54.0,,,,,,
2024-02-03T05:00,34,Good,12.2,20.4,0.4,0.2,178.0,50.0,,,,,,
2024-02-03T06:00,37,Good,11.7,19.4,0.5,0.2,178.0,50.0,,,,,,
2024-02-03T07:00,39,Good,11.3,18.5,0.6,0.2,178.0,51.0,,,,,,
2024-02-03T08:00,41,Good,11.2,18.2,0.6,0.2,178.0,52.0,,,,,,
2024-02-03T09:00,43,Good,11.4,18.5,0.5,0.2,178.0,55.0,,,,,,
2024-02-03T10:00,45,Good,11.8,19.0,0.4,0.2,177.0,60.0,,,,,,
2024-02-03T11:00,47,Good,12.3,20.0,0.3,0.2,177.0,63.0,,,,,,
2024-02-03T12:00,49,Good,12.8,21.0,0.3,0.2,177.0,64.0,,,,,,
2024-02-03T13:00,50,Good,13.2,21.8,0.3,0.3,176.0,65.0,,,,,,
2024-02-03T14:00,51,Moderate,13.4,22.4,0.3,0.3,177.0,66.0,,,,,,
2024-02-03T15:00,52,Moderate,13.9,23.2,0.4,0.3,179.0,69.0,,,,,,
2024-02-03T16:00,53,Moderate,14.2,24.0,0.6,0.2,182.0,73.0,,,,,,
2024-02-03T17:00,54,Moderate,13.8,23.5,0.9,0.3,187.0,74.0,,,,,,
2024-02-03T18:00,54,Moderate,14.1,24.0,1.0,0.3,187.0,74.0,,,,,,
2024-02-03T19:00,55,Moderate,13.8,23.5,1.0,0.3,187.0,74.0,,,,,,
2024-02-03T20:00,56,Moderate,13.2,22.6,1.1,0.3,187.0,73.0,,,,,,
2024-02-03T21:00,56,Moderate,12.8,21.7,1.1,0.3,188.0,70.0,,,,,,
2024-02-03T22:00,57,Moderate,12.7,21.4,1.1,0.2,188.0,67.0,,,,,,
2024-02-03T23:00,57,Moderate,12.8,21.3,1.1,0.2,188.0,64.0,,,,,,
2024-02-04T00:00,57,Moderate,12.7,21.1,1.0,0.2,185.0,63.0,,,,,,
2024-02-04T01:00,57,Moderate,12.3,20.7,1.0,0.2,181.0,64.0,,,,,,
2024-02-04T02:00,57,Moderate,12.0,20.3,0.9,0.2,178.0,64.0,,,,,,
2024-02-04T03:00,57,Moderate,11.9,20.1,0.8,0.2,175.0,64.0,,,,,,
2024-02-04T04:00,57,Moderate,12.0,20.3,0.8,0.1,173.0,64.0,,,,,,
2024-02-04T05:00,57,Moderate,11.7,19.8,1.0,0.2,174.0,62.0,,,,,,
2024-02-04T06:00,57,Moderate,12.2,20.5,1.2,0.4,177.0,61.0,,,,,,
2024-02-04T07:00,57,Moderate,12.6,21.0,1.6,0.6,181.0,60.0,,,,,,
2024-02-04T08:00,57,Moderate,12.7,20.8,1.7,0.8,183.0,61.0,,,,,,
2024-02-04T09:00,57,Moderate,12.1,20.0,1.5,0.8,182.0,66.0,,,,,,
2024-02-04T10:00,57,Moderate,11.6,19.4,1.0,0.6,178.0,74.0,,,,,,
2024-02-04T11:00,57,Moderate,11.1,18.7,0.7,0.5,175.0,81.0,,,,,,
2024-02-04T12:00,57,Moderate,10.7,18.1,0.6,0.5,172.0,85.0,,,,,,
2024-02-04T13:00,57,Moderate,10.2,17.6,0.5,0.5,169.0,88.0,,,,,,
2024-02-04T14:00,57,Moderate,10.0,17.4,0.5,0.5,167.0,91.0,,,,,,
2024-02-04T15:00,56,Moderate,9.9,17.5,0.6,0.5,166.0,93.0,,,,,,
2024-02-04T16:00,56,Moderate,9.8,17.6,0.8,0.5,165.0,95.0,,,,,,
2024-02-04T17:00,56,Moderate,8.6,15.8,1.1,0.8,162.0,100.0,,,,,,
2024-02-04T18:00,55,Moderate,8.8,16.4,1.1,0.8,158.0,96.0,,,,,,
2024-02-04T19:00,55,Moderate,8.4,16.1,1.2,0.7,154.0,91.0,,,,,,
2024-02-04T20:00,54,Moderate,7.9,15.0,1.2,0.6,150.0,85.0,,,,,,
2024-02-04T21:00,54,Moderate,7.2,13.5,1.2,0.5,149.0,77.0,,,,,,
2024-02-04T22:00,54,Moderate,6.9,12.6,1.3,0.3,149.0,68.0,,,,,,
2024-02-04T23:00,53,Moderate,6.7,12.1,1.3,0.2,149.0,62.0,,,,,,
2024-02-05T00:00,53,Moderate,6.7,12.0,1.2,0.2,149.0,60.0,,,,,,
2024-02-05T01:00,52,Moderate,6.8,12.1,1.1,0.2,149.0,61.0,,,,,,
2024-02-05T02:00,52,Moderate,6.9,12.3,1.1,0.2,150.0,61.0,,,,,,
2024-02-05T03:00,51,Moderate,7.0,12.4,1.2,0.3,151.0,60.0,,,,,,
2024-02-05T04:00,51,Moderate,7.0,12.4,1.4,0.4,152.0,60.0,,,,,,
2024-02-05T05:00,51,Moderate,7.1,12.4,2.2,0.9,153.0,55.0,,,,,,
2024-02-05T06:00,50,Good,7.2,12.5,2.4,1.3,156.0,54.0,,,,,,
2024-02-05T07:00,50,Good,7.2,12.5,2.8,1.8,160.0,53.0,,,,,,
2024-02-05T08:00,48,Good,7.3,12.6,2.8,2.1,163.0,55.0,,,,,,
2024-02-05T09:00,47,Good,7.4,12.7,2.3,2.0,163.0,62.0,,,,,,
2024-02-05T10:00,46,Good,7.3,12.6,1.5,1.6,161.0,72.0,,,,,,
2024-02-05T11:00,45,Good,7.0,12.4,0.9,1.3,158.0,80.0,,,,,,
2024-02-05T12:00,44,Good,6.7,12.2,0.6,1.0,154.0,83.0,,,,,,
2024-02-05T13:00,43,Good,6.4,12.0,0.5,0.6,149.0,84.0,,,,,,
2024-02-05T14:00,42,Good,6.4,12.0,0.4,0.4,146.0,84.0,,,,,,
2024-02-05T15:00,41,Good,6.7,12.6,0.4,0.3,145.0,85.0,,,,,,
2024-02-05T16:00,41,Good,7.2,13.8,0.6,0.3,145.0,85.0,,,,,,
2024-02-05T17:00,40,Good,8.6,16.5,0.9,0.5,142.0,87.0,,,,,,
2024-02-05T18:00,40,Good,10.0,18.8,1.0,0.5,142.0,87.0,,,,,,
2024-02-05T19:00,40,Good,10.6,19.8,1.0,0.5,142.0,87.0,,,,,,
2024-02-05T20:00,41,Good,11.0,20.3,1.1,0.5,142.0,85.0,,,,,,
2024-02-05T21:00,42,Good,11.3,20.5,1.1,0.4,141.0,81.0,,,,,,
2024-02-05T22:00,42,Good,11.5,20.5,1.2,0.3,140.0,75.0,,,,,,
2024-02-05T23:00,44,Good,11.8,20.8,1.2,0.3,139.0,70.0,,,,,,
2024-02-06T00:00,45,Good,12.3,21.4,1.2,0.3,138.0,67.0,,,,,,
2024-02-06T01:00,46,Good,13.1,22.5,1.3,0.4,138.0,65.0,,,,,,
2024-02-06T02:00,47,Good,14.0,24.0,1.3,0.5,138.0,64.0,,,,,,
2024-02-06T03:00,49,Good,14.9,25.4,1.3,0.6,138.0,63.0,,,,,,
2024-02-06T04:00,50,Good,15.8,27.0,1.4,0.7,138.0,64.0,,,,,,
2024-02-06T05:00,51,Moderate,15.3,26.0,1.4,0.6,139.0,62.0,,,,,,
2024-02-06T06:00,52,Moderate,15.9,27.0,1.5,0.7,141.0,63.0,,,,,,
2024-02-06T07:00,52,Moderate,17.6,30.0,1.6,0.9,144.0,65.0,,,,,,
2024-02-06T08:00,53,Moderate,19.0,32.2,1.5,0.9,147.0,68.0,,,,,,
2024-02-06T09:00,54,Moderate,20.6,34.8,1.2,0.7,149.0,74.0,,,,,,
2024-02-06T10:00,55,Moderate,21.7,36.6,0.7,0.3,151.0,81.0,,,,,,
2024-02-06T11:00,56,Moderate,22.7,38.3,0.4,0.1,155.0,87.0,,,,,,
2024-02-06T12:00,57,Moderate,23.6,39.8,0.3,0.0,162.0,90.0,,,,,,
2024-02-06T13:00,59,Moderate,24.6,41.6,0.3,0.1,172.0,92.0,,,,,,
2024-02-06T14:00,60,Moderate,25.5,43.4,0.4,0.1,180.0,94.0,,,,,,
2024-02-06T15:00,62,Moderate,26.1,44.6,0.5,0.1,186.0,95.0,,,,,,
2024-02-06T16:00,63,Moderate,25.9,44.6,0.6,0.1,191.0,96.0,,,,,,
2024-02-06T17:00,65,Moderate,26.7,46.3,0.7,0.1,189.0,96.0,,,,,,
2024-02-06T18:00,66,Moderate,26.8,46.7,0.8,0.1,190.0,94.0,,,,,,
2024-02-06T19:00,67,Moderate,26.6,46.4,0.9,0.2,191.0,91.0,,,,,,
2024-02-06T20:00,69,Moderate,26.1,45.9,1.0,0.2,192.0,88.0,,,,,,
2024-02-06T21:00,70,Moderate,25.5,45.1,1.0,0.2,192.0,85.0,,,,,,
2024-02-06T22:00,71,Moderate,24.9,44.4,1.0,0.2,191.0,82.0,,,,,,
2024-02-06T23:00,72,Moderate,24.5,44.1,1.0,0.2,190.0,80.0,,,,,,
2024-02-07T00:00,73,Moderate,24.3,44.2,1.0,0.3,189.0,78.0,,,,,,
2024-02-07T01:00,74,Moderate,24.3,44.7,1.1,0.5,189.0,77.0,,,,,,
2024-02-07T02:00,75,Moderate,24.3,45.2,1.2,0.7,189.0,75.0,,,,,,
2024-02-07T03:00,76,Moderate,24.3,45.6,1.3,0.9,191.0,73.0,,,,,,
2024-02-07T04:00,76,Moderate,24.3,46.1,1.4,1.2,193.0,71.0,,,,,,
2024-02-07T05:00,77,Moderate,24.0,45.3,1.3,1.0,194.0,71.0,,,,,,
2024-02-07T06:00,78,Moderate,24.0,45.5,1.6,1.6,199.0,70.0,,,,,,
2024-02-07T07:00,78,Moderate,24.0,45.5,1.9,2.3,206.0,68.0,,,,,,
2024-02-07T08:00,79,Moderate,24.0,46.1,2.0,2.7,210.0,69.0,,,,,,
2024-02-07T09:00,79,Moderate,23.7,46.8,1.7,2.5,209.0,75.0,,,,,,
2024-02-07T10:00,80,Moderate,23.3,46.4,1.1,1.9,206.0,83.0,,,,,,
2024-02-07T11:00,80,Moderate,22.9,45.4,0.7,1.3,202.0,89.0,,,,,,
2024-02-07T12:00,80,Moderate,22.4,44.2,0.5,0.9,197.0,91.0,,,,,,
2024-02-07T13:00,80,Moderate,21.9,43.3,0.4,0.5,192.0,91.0,,,,,,
2024-02-07T14:00,79,Moderate,21.4,42.4,0.4,0.2,188.0,91.0,,,,,,
2024-02-07T15:00,79,Moderate,20.8,41.7,0.5,0.1,186.0,91.0,,,,,,
2024-02-07T16:00,79,Moderate,20.2,40.9,0.6,0.2,185.0,91.0,,,,,,
2024-02-07T17:00,78,Moderate,21.2,42.1,0.8,0.3,186.0,98.0,,,,,,
2024-02-07T18:00,78,Moderate,20.4,41.2,0.9,0.3,186.0,98.0,,,,,,
2024-02-07T19:00,77,Moderate,19.8,40.5,1.0,0.3,185.0,97.0,,,,,,
2024-02-07T20:00,77,Moderate,19.6,40.3,1.1,0.3,185.0,96.0,,,,,,
2024-02-07T21:00,76,Moderate,19.3,40.2,1.1,0.3,185.0,93.0,,,,,,
2024-02-07T22:00,76,Moderate,18.7,39.6,1.1,0.2,186.0,88.0,,,,,,
2024-02-07T23:00,75,Moderate,17.9,38.3,1.1,0.2,186.0,84.0,,,,,,
2024-02-08T00:00,75,Moderate,17.1,36.9,1.1,0.2,185.0,80.0,,,,,,
2024-02-08T01:00,74,Moderate,16.4,35.6,1.1,0.2,184.0,77.0,,,,,,
2024-02-08T02:00,74,Moderate,15.8,34.8,1.1,0.2,183.0,74.0,,,,,,
2024-02-08T03:00,73,Moderate,15.6,34.2,1.1,0.2,182.0,73.0,,,,,,
2024-02-08T04:00,72,Moderate,15.5,33.8,1.1,0.2,181.0,72.0,,,,,,
2024-02-08T05:00,72,Moderate,15.4,33.3,0.9,0.3,175.0,72.0,,,,,,
2024-02-08T06:00,71,Moderate,15.2,33.1,1.0,0.3,175.0,72.0,,,,,,
2024-02-08T07:00,70,Moderate,15.1,33.2,1.2,0.4,176.0,72.0,,,,,,
2024-02-08T08:00,69,Moderate,14.9,33.1,1.2,0.4,176.0,73.0,,,,,,
2024-02-08T09:00,69,Moderate,14.6,32.9,1.0,0.4,176.0,76.0,,,,,,
2024-02-08T10:00,68,Moderate,14.5,33.2,0.7,0.3,175.0,79.0,,,,,,
2024-02-08T11:00,67,Moderate,14.1,32.1,0.5,0.3,174.0,82.0,,,,,,
2024-02-08T12:00,67,Moderate,13.7,31.2,0.4,0.2,171.0,83.0,,,,,,
2024-02-08T13:00,66,Moderate,13.2,30.3,0.4,0.2,168.0,84.0,,,,,,
2024-02-08T14:00,65,Moderate,12.9,29.7,0.4,0.1,165.0,84.0,,,,,,
2024-02-08T15:00,65,Moderate,12.9,29.8,0.5,0.1,163.0,84.0,,,,,,
2024-02-08T16:00,64,Moderate,13.1,30.5,0.6,0.1,162.0,85.0,,,,,,
2024-02-08T17:00,63,Moderate,13.4,30.7,0.7,0.1,153.0,87.0,,,,,,
2024-02-08T18:00,63,Moderate,13.3,30.4,0.8,0.1,153.0,85.0,,,,,,
2024-02-08T19:00,62,Moderate,13.2,30.0,1.0,0.2,154.0,83.0,,,,,,
2024-02-08T20:00,62,Moderate,13.3,30.0,1.2,0.2,156.0,80.0,,,,,,
2024-02-08T21:00,61,Moderate,13.7,30.5,1.3,0.2,161.0,77.0,,,,,,
2024-02-08T22:00,61,Moderate,14.3,31.4,1.3,0.2,167.0,73.0,,,,,,
2024-02-08T23:00,60,Moderate,15.1,32.5,1.3,0.2,172.0,70.0,,,,,,
2024-02-09T00:00,60,Moderate,15.7,33.5,1.3,0.2,176.0,68.0,,,,,,
2024-02-09T01:00,60,Moderate,16.1,34.3,1.3,0.2,180.0,67.0,,,,,,
2024-02-09T02:00,60,Moderate,16.5,35.2,1.3,0.2,182.0,66.0,,,,,,
2024-02-09T03:00,60,Moderate,16.8,36.0,1.2,0.2,183.0,66.0,,,,,,
2024-02-09T04:00,60,Moderate,17.1,36.7,1.1,0.3,182.0,66.0,,,,,,
2024-02-09T05:00,60,Moderate,17.6,38.2,0.7,0.2,176.0,68.0,,,,,,
2024-02-09T06:00,61,Moderate,17.8,38.3,0.7,0.2,176.0,68.0,,,,,,
2024-02-09T07:00,61,Moderate,18.5,40.0,0.8,0.3,177.0,68.0,,,,,,
2024-02-09T08:00,61,Moderate,19.0,40.7,0.8,0.3,178.0,69.0,,,,,,
2024-02-09T09:00,61,Moderate,18.7,39.9,0.7,0.3,179.0,72.0,,,,,,
2024-02-09T10:00,62,Moderate,18.9,39.6,0.5,0.2,180.0,76.0,,,,,,
2024-02-09T11:00,62,Moderate,19.4,40.0,0.4,0.2,182.0,80.0,,,,,,
2024-02-09T12:00,62,Moderate,20.2,40.7,0.4,0.2,185.0,83.0,,,,,,
2024-02-09T13:00,63,Moderate,21.1,41.8,0.4,0.2,188.0,85.0,,,,,,
2024-02-09T14:00,64,Moderate,22.1,43.1,0.4,0.2,191.0,87.0,,,,,,
2024-02-09T15:00,64,Moderate,23.3,44.7,0.5,0.2,194.0,89.0,,,,,,
2024-02-09T16:00,65,Moderate,24.6,46.6,0.6,0.3,198.0,92.0,,,,,,
2024-02-09T17:00,66,Moderate,22.9,42.7,0.8,0.3,192.0,92.0,,,,,,
2024-02-09T18:00,67,Moderate,24.1,44.7,0.9,0.3,192.0,88.0,,,,,,
2024-02-09T19:00,68,Moderate,24.8,45.8,1.0,0.3,193.0,83.0,,,,,,
2024-02-09T20:00,69,Moderate,25.3,46.4,1.1,0.3,195.0,79.0,,,,,,
2024-02-09T21:00,69,Moderate,25.7,46.9,1.1,0.3,199.0,77.0,,,,,,
2024-02-09T22:00,70,Moderate,26.4,47.8,1.0,0.3,205.0,77.0,,,,,,
2024-02-09T23:00,71,Moderate,27.3,49.2,0.9,0.3,209.0,77.0,,,,,,
2024-02-10T00:00,72,Moderate,28.2,50.8,0.8,0.3,211.0,77.0,,,,,,
2024-02-10T01:00,73,Moderate,29.0,52.3,0.7,0.3,211.0,78.0,,,,,,
2024-02-10T02:00,74,Moderate,29.1,52.2,0.7,0.3,211.0,79.0,,,,,,
2024-02-10T03:00,75,Moderate,28.8,51.5,0.7,0.3,210.0,79.0,,,,,,
2024-02-10T04:00,76,Moderate,28.2,50.2,0.7,0.3,208.0,79.0,,,,,,
2024-02-10T05:00,77,Moderate,28.1,50.1,0.5,0.3,199.0,81.0,,,,,,
2024-02-10T06:00,78,Moderate,27.2,48.3,0.7,0.3,199.0,81.0,,,,,,
2024-02-10T07:00,79,Moderate,26.5,46.6,0.9,0.4,200.0,80.0,,,,,,
2024-02-10T08:00,79,Moderate,26.5,46.6,1.0,0.4,201.0,81.0,,,,,,
2024-02-10T09:00,80,Moderate,27.8,48.9,0.9,0.3,203.0,84.0,,,,,,
2024-02-10T10:00,81,Moderate,29.6,52.2,0.6,0.3,206.0,89.0,,,,,,
2024-02-10T11:00,81,Moderate,31.5,55.3,0.4,0.2,210.0,94.0,,,,,,
2024-02-10T12:00,82,Moderate,32.8,57.4,0.3,0.2,215.0,98.0,,,,,,
2024-02-10T13:00,83,Moderate,33.4,58.1,0.4,0.2,220.0,102.0,,,,,,
2024-02-10T14:00,84,Moderate,33.6,58.4,0.4,0.2,224.0,105.0,,,,,,
2024-02-10T15:00,85,Moderate,34.1,59.0,0.5,0.2,227.0,105.0,,,,,,
2024-02-10T16:00,86,Moderate,34.9,60.3,0.6,0.1,229.0,104.0,,,,,,
2024-02-10T17:00,87,Moderate,41.8,71.7,0.8,0.1,223.0,104.0,,,,,,
2024-02-10T18:00,88,Moderate,41.3,70.5,0.9,0.1,228.0,102.0,,,,,,
2024-02-10T19:00,90,Moderate,40.3,68.5,1.0,0.1,235.0,99.0,,,,,,
2024-02-10T20:00,91,Moderate,39.3,66.8,1.1,0.1,241.0,96.0,,,,,,
2024-02-10T21:00,92,Moderate,38.6,65.7,1.1,0.1,244.0,94.0,,,,,,
2024-02-10T22:00,93,Moderate,38.3,65.0,1.0,0.1,247.0,92.0,,,,,,
2024-02-10T23:00,94,Moderate,38.5,65.4,0.9,0.1,248.0,91.0,,,,,,
2024-02-11T00:00,95,Moderate,39.3,67.1,0.8,0.1,248.0,92.0,,,,,,
2024-02-11T01:00,96,Moderate,40.5,68.9,0.7,0.1,246.0,93.0,,,,,,
2024-02-11T02:00,97,Moderate,41.3,70.3,0.6,0.1,246.0,94.0,,,,,,
2024-02-11T03:00,98,Moderate,41.9,71.2,0.6,0.1,247.0,94.0,,,,,,
2024-02-11T04:00,99,Moderate,41.3,70.1,0.5,0.2,248.0,94.0,,,,,,
2024-02-11T05:00,100,Moderate,40.3,68.0,0.5,0.2,248.0,95.0,,,,,,
2024-02-11T06:00,101,Unhealthy for Sensitive Groups,38.2,64.0,0.7,0.3,251.0,94.0,,,,,,
2024-02-11T07:00,102,Unhealthy for Sensitive Groups,36.3,61.0,1.0,0.4,255.0,93.0,,,,,,
2024-02-11T08:00,103,Unhealthy for Sensitive Groups,35.3,59.3,1.1,0.5,256.0,93.0,,,,,,
2024-02-11T09:00,104,Unhealthy for Sensitive Groups,34.7,58.7,1.0,0.5,252.0,97.0,,,,,,
2024-02-11T10:00,105,Unhealthy for Sensitive Groups,34.5,59.1,0.7,0.4,245.0,102.0,,,,,,
2024-02-11T11:00,105,Unhealthy for Sensitive Groups,34.5,60.1,0.5,0.3,237.0,107.0,,,,,,
2024-02-11T12:00,106,Unhealthy for Sensitive Groups,33.8,59.8,0.4,0.3,228.0,110.0,,,,,,
2024-02-11T13:00,106,Unhealthy for Sensitive Groups,32.7,58.9,0.4,0.2,217.0,113.0,,,,,,
2024-02-11T14:00,106,Unhealthy for Sensitive Groups,31.2,56.9,0.4,0.2,207.0,114.0,,,,,,
2024-02-11T15:00,105,Unhealthy for Sensitive Groups,29.6,54.2,0.4,0.2,198.0,114.0,,,,,,
2024-02-11T16:00,105,Unhealthy for Sensitive Groups,27.3,50.4,0.5,0.2,191.0,113.0,,,,,,
2024-02-11T17:00,104,Unhealthy for Sensitive Groups,30.7,56.8,0.7,0.2,195.0,113.0,,,,,,
2024-02-11T18:00,103,Unhealthy for Sensitive Groups,27.7,51.2,0.8,0.2,192.0,111.0,,,,,,
2024-02-11T19:00,101,Unhealthy for Sensitive Groups,25.1,46.4,0.9,0.2,188.0,108.0,,,,,,
2024-02-11T20:00,100,Moderate,23.4,43.3,1.0,0.2,185.0,106.0,,,,,,
2024-02-11T21:00,99,Moderate,21.9,40.5,1.0,0.3,183.0,105.0,,,,,,
2024-02-11T22:00,97,Moderate,20.4,38.0,1.0,0.3,182.0,104.0,,,,,,
2024-02-11T23:00,96,Moderate,19.3,36.1,0.9,0.4,181.0,103.0,,,,,,
2024-02-12T00:00,94,Moderate,18.4,34.5,0.8,0.4,180.0,103.0,,,,,,
2024-02-12T01:00,93,Moderate,17.8,33.4,0.7,0.4,179.0,103.0,,,,,,
2024-02-12T02:00,91,Moderate,17.5,32.9,0.7,0.4,179.0,102.0,,,,,,
2024-02-12T03:00,89,Moderate,17.3,32.6,0.7,0.4,178.0,101.0,,,,,,
2024-02-12T04:00,87,Moderate,17.1,32.2,0.7,0.5,178.0,99.0,,,,,,
2024-02-12T05:00,85,Moderate,17.5,33.2,1.0,1.0,185.0,96.0,,,,,,
2024-02-12T06:00,84,Moderate,18.0,34.1,1.4,1.7,192.0,94.0,,,,,,
2024-02-12T07:00,82,Moderate,18.3,34.7,1.9,2.6,201.0,91.0,,,,,,
2024-02-12T08:00,81,Moderate,18.9,35.5,2.1,3.1,206.0,90.0,,,,,,
2024-02-12T09:00,79,Moderate,18.7,35.2,1.8,2.9,202.0,95.0,,,,,,
2024-02-12T10:00,78,Moderate,17.4,32.8,1.2,2.3,192.0,102.0,,,,,,
2024-02-12T11:00,77,Moderate,16.2,30.6,0.7,1.7,183.0,107.0,,,,,,
2024-02-12T12:00,75,Moderate,14.7,27.8,0.5,1.2,175.0,107.0,,,,,,
2024-02-12T13:00,74,Moderate,13.7,25.8,0.4,0.8,167.0,105.0,,,,,,
2024-02-12T14:00,72,Moderate,13.1,24.5,0.4,0.4,161.0,102.0,,,,,,
2024-02-12T15:00,71,Moderate,12.8,23.6,0.5,0.2,156.0,98.0,,,,,,
2024-02-12T16:00,69,Moderate,12.4,22.8,0.6,0.1,152.0,93.0,,,,,,
2024-02-12T17:00,68,Moderate,13.8,25.0,0.8,0.2,155.0,94.0,,,,,,
2024-02-12T18:00,67,Moderate,13.2,23.9,0.9,0.2,154.0,92.0,,,,,,
2024-02-12T19:00,66,Moderate,13.4,24.2,1.0,0.2,153.0,90.0,,,,,,
2024-02-12T20:00,65,Moderate,13.7,24.9,1.1,0.2,152.0,87.0,,,,,,
2024-02-12T21:00,64,Moderate,13.9,25.1,1.2,0.2,153.0,84.0,,,,,,
2024-02-12T22:00,63,Moderate,13.9,25.0,1.2,0.2,154.0,81.0,,,,,,
2024-02-12T23:00,63,Moderate,14.0,25.1,1.3,0.3,155.0,79.0,,,,,,
2024-02-13T00:00,63,Moderate,14.1,25.3,1.4,0.4,155.0,77.0,,,,,,
2024-02-13T01:00,62,Moderate,14.1,25.3,1.4,0.4,155.0,76.0,,,,,,
2024-02-13T02:00,62,Moderate,14.2,25.5,1.5,0.6,155.0,75.0,,,,,,
2024-02-13T03:00,62,Moderate,14.6,26.1,1.6,0.8,156.0,74.0,,,,,,
2024-02-13T04:00,61,Moderate,15.0,27.0,1.7,1.1,157.0,72.0,,,,,,
2024-02-13T05:00,61,Moderate,14.9,27.1,2.2,2.4,161.0,67.0,,,,,,
2024-02-13T06:00,61,Moderate,15.4,28.3,2.7,4.0,164.0,65.0,,,,,,
2024-02-13T07:00,61,Moderate,16.1,29.8,3.3,6.3,169.0,63.0,,,,,,
2024-02-13T08:00,61,Moderate,16.5,30.9,3.5,7.8,172.0,65.0,,,,,,
2024-02-13T09:00,61,Moderate,17.2,32.0,3.0,8.0,173.0,73.0,,,,,,
2024-02-13T10:00,60,Moderate,17.8,32.7,2.1,7.5,173.0,85.0,,,,,,
2024-02-13T11:00,60,Moderate,17.2,31.3,1.4,6.6,174.0,94.0,,,,,,
2024-02-13T12:00,61,Moderate,16.8,30.4,1.0,5.2,176.0,100.0,,,,,,
2024-02-13T13:00,61,Moderate,15.8,28.3,0.8,3.5,178.0,104.0,,,,,,
2024-02-13T14:00,61,Moderate,14.4,25.7,0.7,2.0,179.0,105.0,,,,,,
2024-02-13T15:00,61,Moderate,13.0,23.1,0.7,1.1,178.0,101.0,,,,,,
2024-02-13T16:00,61,Moderate,12.1,21.4,0.7,0.5,175.0,93.0,,,,,,
2024-02-13T17:00,61,Moderate,14.1,24.7,1.0,0.7,186.0,97.0,,,,,,
2024-02-13T18:00,61,Moderate,13.5,23.5,1.1,0.6,186.0,91.0,,,,,,
2024-02-13T19:00,61,Moderate,12.8,21.9,1.2,0.4,187.0,83.0,,,,,,
2024-02-13T20:00,61,Moderate,12.3,20.8,1.3,0.2,189.0,77.0,,,,,,
2024-02-13T21:00,61,Moderate,12.5,21.2,1.3,0.1,195.0,74.0,,,,,,
2024-02-13T22:00,61,Moderate,12.1,20.5,1.2,0.1,203.0,73.0,,,,,,
2024-02-13T23:00,61,Moderate,10.9,18.3,1.1,0.1,210.0,73.0,,,,,,
2024-02-14T00:00,60,Moderate,10.6,17.7,1.1,0.1,213.0,73.0,,,,,,
2024-02-14T01:00,60,Moderate,9.8,16.3,1.2,0.1,215.0,73.0,,,,,,
2024-02-14T02:00,60,Moderate,9.4,15.3,1.3,0.2,218.0,73.0,,,,,,
2024-02-14T03:00,59,Moderate,9.4,15.2,1.4,0.4,223.0,73.0,,,,,,
2024-02-14T04:00,59,Moderate,9.7,15.4,1.6,0.6,230.0,72.0,,,,,,
2024-02-14T05:00,59,Moderate,9.2,14.8,2.0,0.6,233.0,67.0,,,,,,
2024-02-14T06:00,58,Moderate,9.6,15.6,2.3,1.2,243.0,69.0,,,,,,
2024-02-14T07:00,58,Moderate,10.6,17.2,2.6,2.0,257.0,73.0,,,,,,
2024-02-14T08:00,57,Moderate,12.3,20.0,2.7,2.6,271.0,79.0,,,,,,
2024-02-14T09:00,57,Moderate,14.8,23.9,2.3,2.7,283.0,91.0,,,,,,
